,date,neuron,neurite,condition,length,length_decrease,intensity,intensity_norm,speedup_early,intensity_decrease,MT-RFmed
428,211008,11,157,Cer,17.0,12.0,0.1409472144025682,0.15090165253467872,False,-0.027555542494195756,-0.5353333333333333
429,211008,12,150,Cer,-4.0,,-0.2170067810303723,-0.20121164324634375,False,,
430,211008,12,151,Cer,0.0,,-0.07280678489714343,-0.07458253490281971,False,,
431,211008,12,152,Cer,8.0,,0.14966175728323505,0.23058163581062208,False,,
432,211008,12,153,Cer,-2.0,,0.05714116113917467,0.17294325105673658,False,,
433,211008,13,144,Cer,-25.0,,-0.13349267032143508,-0.12063487911937207,False,,
434,211008,13,145,Cer,10.0,,0.05919105724975504,0.07562134311413826,False,,
435,211008,13,146,Cer,-8.0,,0.1441301363790577,0.19441755591096205,False,,
436,211008,13,147,Cer,-4.0,,0.12917940651772775,0.1731202344088171,False,,
437,211008,13,148,Cer,5.0,,0.3645714057860401,0.6558083201428829,False,,
438,211008,14,141,Cer,-14.0,,0.23584824642149887,0.7981199298399467,False,,
439,211008,14,142,Cer,-16.0,,-0.6159147172248134,-0.45403875425072016,False,,
440,211008,15,135,Cer,-10.0,,-0.23546193705931628,-0.23301074980564565,False,,
441,211008,15,136,Cer,19.0,,0.35573152455245394,0.6203430413209627,False,,
442,211008,15,137,Cer,11.0,,0.2661054478230953,0.2347539945391969,False,,
443,211008,15,138,Cer,-11.0,,-0.4102910806760487,-0.3129644972609348,False,,
444,211008,15,139,Cer,0.0,,0.002067553286374424,0.0035641310813959806,False,,
445,211008,16,131,Cer,-1.0,,0.13870391163894036,0.1195386676292198,False,,
446,211008,16,132,Cer,-26.0,,0.3765072767990145,0.6123562648454642,False,,
447,211008,16,133,Cer,-1.0,,0.2486611614571519,0.31643621146977424,False,,
448,211008,17,127,Cer,-1.0,1.0,0.25846544508157066,0.18653291565018504,False,0.020306731181553964,0.09333333333333331
449,211008,17,128,Cer,-10.0,-4.0,0.7015009672627069,0.843801298780793,False,0.16231329738179942,-0.6829166666666666
450,211008,17,129,Cer,-14.0,-4.0,-0.011857826386933112,-0.022287802437368047,False,0.32354517519830395,-0.3177777777777777
451,211008,18,120,Cer,-24.0,-11.0,-0.026411046899069257,-0.04827730166645394,False,-0.16245744347001612,-0.4766666666666666
452,211008,18,121,Cer,-10.0,-6.0,-0.18123978291865311,-0.29127498781082406,False,-0.24773890784982958,-0.2514285714285714
453,211008,18,122,Cer,13.0,-26.0,0.047912426912675166,0.046448545470632416,False,-0.04422666844367427,-0.309320987654321
454,211008,18,123,Cer,4.0,11.0,0.9552599765616464,1.507135214935598,False,-0.03450750012503418,-0.5238095238095238
455,211008,18,124,Cer,-14.0,-7.0,-0.2299778486331453,-0.21226472427793985,False,-0.16844118537795488,-0.4819047619047619
456,211008,18,125,Cer,-2.0,-7.0,-0.1475038149677379,-0.18754845110977209,False,-0.182957177881691,-0.3031111111111111
457,211008,19,115,Cer,-25.0,,-0.15869983622696704,-0.15480439862101975,False,,
458,211008,19,116,Cer,6.0,,-0.145824082709616,-0.13416173511438467,False,,
459,211008,19,117,Cer,27.0,,0.11898820559275991,0.2965595742186932,False,,
460,211008,19,118,Cer,-3.0,,0.01568108346756958,0.01823160683705454,False,,
461,211008,20,109,Cer,24.0,13.0,0.17541954914950897,0.22215864564546137,False,0.5252050528031067,-0.2322222222222222
462,211008,20,110,Cer,-35.0,-89.0,0.6977038771614852,0.5204478348447218,False,-8.92187044061862,-0.398095238095238
463,211008,20,111,Cer,-14.0,,0.12953102390974958,0.158533982859055,False,,
464,211008,20,112,Cer,-6.0,4.0,0.0540112058523079,0.05628126906650408,False,0.05628126906650408,-0.2270152505446623
465,211008,20,113,Cer,-4.0,,0.023940764782419383,0.1553835073820659,False,,
469,211008,24,90,FRB,-5.0,-6.0,-0.3009309054235727,-0.30736119528095107,True,-0.44885902693429774,-2.4998648888888892
470,211008,24,91,FRB,-21.0,9.0,0.7079463653834748,1.5493001240315165,True,-0.06001235205339229,-1.8004066666666665
471,211008,24,92,FRB,10.0,1.0,0.533977101511469,1.0507917106378821,True,-0.05405694080256186,-1.4450048774928774
472,211008,24,93,FRB,1.0,-11.0,-0.2577642268669412,-0.301836959731296,True,-0.46141931263745983,-1.7995999999999999
477,211008,26,80,FRB,-1.0,-2.0,-0.08216420619671361,-0.10474540195105647,True,-0.23211980884221697,-3.377366666666666
478,211008,26,81,FRB,-62.0,-28.0,-0.16182191867069995,-0.23605381503346393,True,-0.3133359656424893,-3.007175111111111
479,211008,26,82,FRB,-29.0,-4.0,-0.14574060935950073,-0.25563511204601524,True,-0.22768412816956515,-1.3623866666666666
493,211008,32,53,FRB,0.0,0.0,-0.4236727884311742,-0.41296367937204487,True,-0.17386017769261264,-3.40692
494,211008,32,54,FRB,-93.0,-80.0,0.168190144543247,0.3285767325356282,True,0.18005412784336075,-2.6318746666666666
495,211008,32,55,FRB,-13.0,2.0,0.9943891607726324,1.707525397072458,True,1.6274646741482393,-2.205866666666666
496,211008,32,56,FRB,-4.0,-4.0,0.18830154839862667,0.23339573972049293,True,0.34941888848043423,-2.4823822222222223
497,211008,32,57,FRB,53.0,53.0,0.34822593866778573,0.4193336958915836,True,0.47304486935554524,-2.6365093333333336
498,211008,33,49,FRB,-53.0,-65.0,-0.6003050563489659,-0.5788800473631521,True,-0.5088698573756287,-1.1597297399527189
499,211008,33,50,FRB,-47.0,-8.0,-0.056740940570431664,-0.06573679056324666,True,-0.3126826686545692,-1.0527954497354497
518,211008,39,23,FRB,1.0,10.0,0.26163606817120383,0.554540874131313,True,-0.32500782886109647,-1.1644471957671958
519,211008,39,24,FRB,-2.0,-8.0,-0.383375922995589,-0.2874716448018934,True,-0.23645556009200464,-1.2828227160493826
525,211008,43,0,FRB,-13.0,-7.0,-0.02480317948526445,-0.045027411378537,True,-0.08775716675859047,-2.326877530864197
526,211008,43,1,FRB,-32.0,-26.0,-0.12620338215413918,-0.22171171682459673,True,-0.3036771131790967,-1.9605911111111114
527,211008,43,2,FRB,-90.0,-92.0,0.11813715583980317,0.2432200171383574,True,0.06118656272936639,-1.979413333333333
528,211008,43,3,FRB,-5.0,-6.0,-0.004497505896685572,-0.012036821346891416,True,-0.2555309299532253,-2.9639573333333336
529,211008,43,4,FRB,-23.0,-26.0,-0.20511387569281886,-0.40910267678930107,True,-0.4440276421187702,-2.5298859259259263
530,211008,43,5,FRB,-24.0,-26.0,-0.05606131243429552,-0.1212746448124139,True,-0.3176967693879112,-6.383666666666667
531,211012,1,160,Cer,-6.0,,-0.04966821710160535,-0.09609198656694098,False,,
532,211012,1,161,Cer,10.0,7.0,-0.21624503908121928,-0.22784804188324467,False,0.027395689713460566,-0.5377777777777778
533,211012,1,162,Cer,-5.0,-4.0,-0.05170658839046249,-0.08856983904209186,False,-0.20185848956114202,-0.3666666666666666
534,211012,1,163,Cer,3.0,2.0,-0.3411959549250928,-0.2724775750534163,False,-0.11414610226817136,-0.35240740740740745
535,211012,3,152,Cer,-49.0,,0.061765169291228994,0.3926861655659229,False,,
536,211012,3,153,Cer,-19.0,-19.0,0.0678596514968548,0.2181028181596687,False,-0.07220835290143443,0.0209523809523809
537,211012,3,154,Cer,-8.0,4.0,-0.4327455446185857,-0.23004431415040175,False,-0.26047855560520533,-0.2281481481481481
538,211012,8,130,Cer,2.0,,-0.22866287549777953,-0.16735334963414245,False,,
539,211012,8,131,Cer,-28.0,,-0.7273333438737248,-0.6159351784584378,False,,
540,211012,8,132,Cer,-12.0,,-0.36149435655195483,-0.3640783902158455,False,,
541,211012,8,133,Cer,15.0,46.0,-0.3022465351380702,-0.2753592210316535,False,-0.3515403798533944,-0.4302222222222222
542,211012,10,125,Cer,-9.0,-2.0,-0.2585219223243562,-0.2511357978590988,False,-0.17818858149571315,-0.36
543,211012,10,126,Cer,17.0,12.0,-0.30203426469075834,-0.23845860202960634,False,-0.14800115769970362,-0.9044444444444444
544,211012,10,127,Cer,-4.0,-6.0,-0.15141055723424635,-0.18745184262859468,False,-0.15411631164947487,-0.3226666666666666
545,211012,10,128,Cer,-14.0,3.0,-0.388175695073129,-0.35259103641456596,False,-0.08620632129023856,-0.528
546,211012,16,102,Cer,11.0,-10.0,-0.09798473463725665,-0.08097712202543256,False,-0.025785768105045938,-1.3688888888888888
547,211012,16,103,Cer,-9.0,-1.0,-0.46966468006070594,-0.39653594919364266,False,-0.19085443494138007,-0.419047619047619
548,211012,16,104,Cer,2.0,-36.0,-0.053431442802866935,-0.06368859608325278,False,0.12298599360452662,-0.5051851851851852
549,211012,16,105,Cer,-7.0,-10.0,-0.04387968100333195,-0.05542702911123966,False,-0.157743053654197,-0.4888888888888889
565,211012,22,76,FRB,3.0,-3.0,-0.030561506590930487,-0.03365040639000925,True,-0.3881388951525104,-4.519826666666667
567,211012,24,66,FRB,1.0,-2.0,-0.2512132631682372,-0.2598627547202714,True,-0.10367093447955752,-1.856620740740741
569,211012,24,68,FRB,-14.0,-13.0,-0.3837834732016746,-0.40503319205595684,True,-0.25002386752026046,-1.2449457777777777
