date,neuron,manipulation,condition,c2_group,dynein_group,neurite,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,time,length,intensity,Unnamed: 0.1.1.1.1,origin,branch,MT-RFmed,MT-RFstd,MT-RFnb,MT-RFmed_pos,MT-RFstd_pos,MT-RFnb_pos,MT-RFmed_neg,MT-RFstd_neg,MT-RFnb_neg,length_um,length_um_smooth,growth,dT,growth_rate,MT-RF_smooth_100,MT-RF_smooth_10,MT-RF_smooth_20,MT-RF_smooth_40,MT-RF_smooth_60,MT-RF_pos_smooth_100,MT-RF_pos_smooth_10,MT-RF_pos_smooth_20,MT-RF_pos_smooth_40,MT-RF_pos_smooth_60,MT-RF_neg_smooth_100,MT-RF_neg_smooth_10,MT-RF_neg_smooth_20,MT-RF_neg_smooth_40,MT-RF_neg_smooth_60,intensity_norm,intensity_norm_smooth,d_intensity,d_intensity_rate,frame,MT-RF_smooth_200,MT-RF_pos_smooth_200,MT-RF_neg_smooth_200,dead,stage,c2,dynein
210629,33,between,Dync1h1,low,high,14,27370.0,391.0,391.0,391.0,67.5,125.8,735.1643386888322,32.0,0.5,0.5,-0.605,0.1814907405045472,2.0,,,,-0.605,0.1814907405045472,2.0,27.676,27.41199999999999,-0.1408000000000079,1.5,-0.09386666666667191,,-0.5453324867724872,-0.41425693121693136,-0.4586997726692209,-0.6041659053925592,,,,,,,-0.5453324867724872,-0.41425693121693136,-0.4586997726692209,-0.6041659053925592,0.7647135269559298,0.7557237478497116,-0.00667465652975002,-0.00444977101983336,45.0,,,,0.0,2.0,192.746,11318.349
210629,33,early,Dync1h1,low,high,12,27042.5,63.5,63.5,63.5,95.25,220.90625,1440.1130071136724,30.0,0.5,0.5,-0.9911685547201338,0.04568134284808325,1.2105263157894737,,,,-0.9911685547201338,0.04568134284808325,1.2105263157894737,48.599375,48.634437500000004,0.00343749999999975,1.5,0.0022916666666664975,-0.8277376586636012,-1.1871262549200752,-1.2392093466228105,-1.0506550029809947,-0.9058738756784166,,,,,,-0.8277376586636012,-1.1871262549200752,-1.2392093466228105,-1.0506550029809947,-0.9058738756784166,1.4979968952916456,1.4941513386278487,-0.004445421086033275,-0.0029636140573555095,63.5,,,,0.0,2.0,192.746,11318.349
210629,33,early,Dync1h1,low,high,13,27215.5,236.5,236.5,236.5,95.25,173.4375,812.7100751317743,40.06896551724138,0.5,0.5,-0.8419897318007663,0.012675543781269899,1.3448275862068966,,,,-0.8419897318007663,0.012675543781269899,1.3448275862068966,38.15625,38.085437499999955,-0.08043750000000147,1.5,-0.05362500000000097,-0.31333545696589304,-0.9850390915454147,-0.9552802073360437,-0.7671285197493382,-0.5462306930134901,0.8386766666666665,,,0.8386766666666666,0.8386766666666666,-0.4872799006832799,-0.9850390915454147,-0.9552802073360437,-0.8120118718055522,-0.6743955959378679,0.8453761359739889,0.8440876666969911,9.061166198038425e-05,6.040777465358436e-05,63.5,,,,0.0,2.0,192.746,11318.349
210629,33,early,Dync1h1,low,high,14,27388.5,409.5,409.5,409.5,95.25,108.59375,727.0449086494086,33.35294117647059,0.5,0.5,-1.0026786928104574,0.1368644458696628,1.2941176470588236,,,,-1.0026786928104574,0.1368644458696628,1.2941176470588236,23.890625,23.879625000000015,0.015125000000001845,1.5,0.01008333333333458,-0.6976440848139585,-1.559967160070547,-1.617953954714893,-1.0408129811649947,-0.815977507667186,,,,,,-0.6976440848139585,-1.559967160070547,-1.617953954714893,-1.0408129811649947,-0.815977507667186,0.7562677446246032,0.7582467371366781,0.008397058015717553,0.005598038677145038,63.5,,,,0.0,2.0,192.746,11318.349
210629,33,late,Dync1h1,low,high,12,27078.5,99.5,99.5,99.5,149.25,219.825,1214.5648722816113,,,,,,,,,,,,,48.3615,48.33180000000012,-0.025849999999999256,1.5,-0.017233333333332844,-1.2442641771202454,,,-1.7788877333333328,-1.5398769415329379,,,,,,-1.2442641771202454,,,-1.7788877333333328,-1.5398769415329379,1.263383080925493,1.2668590490526017,0.003535688672456845,0.002357125781637905,99.5,,,,0.0,2.0,192.746,11318.349
210629,33,late,Dync1h1,low,high,13,27251.5,272.5,272.5,272.5,149.25,168.1,837.0776473580023,0.0,0.5,0.5,0.8386766666666667,,1.0,0.8386766666666667,,,,,1.0,36.982,37.00564999999999,0.061599999999998545,1.5,0.04106666666666569,-0.5358592707153088,0.6783649074074086,0.3427121614583343,0.3274761086914496,-0.020700870054218258,0.8386766666666665,0.8386766666666665,0.8386766666666665,0.8386766666666665,0.8386766666666665,-1.1092855350899293,-2.0469350000000013,-2.0469350000000013,-1.8986850641237627,-1.5963764312561288,0.8707231381608826,0.8730308842666163,0.001025789675066395,0.0006838597833775925,99.5,,,,0.0,2.0,192.746,11318.349
210629,33,late,Dync1h1,low,high,14,27424.5,445.5,445.5,445.5,149.25,115.875,736.41212390183,0.0,0.5,0.5,-2.7664633333333337,,1.0,,,,-2.7664633333333337,,1.0,25.4925,25.192199999999993,-0.15950000000000103,1.5,-0.10633333333333402,-1.7759929677369573,-2.7664633333333333,-2.766463333333333,-2.938909622222222,-2.4792503264314387,,,,,,-1.7759929677369573,-2.7664633333333333,-2.766463333333333,-2.938909622222222,-2.4792503264314387,0.7660114656356226,0.7623590856370488,-0.009033008915337508,-0.006022005943558338,99.5,,,,0.0,2.0,192.746,11318.349
210629,33,out_of_bounds,Dync1h1,low,high,12,27125.0,146.0,146.0,146.0,219.0,220.26415094339623,1486.9023245970723,,,,,,,,,,,,,48.45811320754717,48.17816666666676,0.03300000000000022,1.5,0.022000000000000148,,,,,,,,,,,,,,,,1.5466668621461397,1.5589031376421882,-0.0022544766205551,-0.0015029844137033896,146.0,,,,0.0,2.0,192.746,11318.349
210629,33,out_of_bounds,Dync1h1,low,high,13,27298.0,319.0,319.0,319.0,219.0,179.9811320754717,773.6767445845502,,,,,,,,,,,,,39.595849056603775,39.19575000000001,0.03254166666667021,1.5,0.02169444444444681,-0.264127303622303,,,0.8386766666666681,0.8386766666666681,0.8386766666666666,,,0.8386766666666663,0.8386766666666664,-2.046935000000001,,,,,0.8047739001190224,0.8082612010121192,-0.0027897461756781687,-0.0018598307837854374,146.0,,,,0.0,2.0,192.746,11318.349
210629,33,out_of_bounds,Dync1h1,low,high,14,27471.0,492.0,492.0,492.0,219.0,95.67924528301887,714.947683678948,0.0,0.5,0.5,-2.7664633333333337,,1.0,,,,-2.7664633333333337,,1.0,21.049433962264153,19.800458333333342,0.2163333333333318,1.5,0.1442222222222212,-2.766463333333333,-2.7664633333333337,-2.7664633333333337,-2.7664633333333333,-2.7664633333333333,,,,,,-2.766463333333333,-2.7664633333333337,-2.7664633333333337,-2.7664633333333333,-2.7664633333333333,0.7436842839115342,0.7299726919690853,0.007525643130462052,0.005017095420308038,146.0,,,,0.0,2.0,192.746,11318.349
210629,34,before,Dync1h1,low,high,7,27519.0,21.0,21.0,21.0,31.5,102.09302325581395,580.4695477190162,5.5,0.5,0.5,-0.3794830246913579,0.007202013512085199,1.4166666666666667,,,,-0.3794830246913579,0.007202013512085199,1.4166666666666667,22.460465116279067,21.553052631578954,0.06897297297297283,1.5,0.045981981981981876,,-0.37899429321761174,-0.3813125398050165,-0.400611380489373,-0.4240997942386831,,,,,,,-0.37899429321761174,-0.3813125398050165,-0.400611380489373,-0.4240997942386831,1.1307654830738816,1.144759882848485,0.005447402710687454,0.003631601807124954,21.0,,,,0.0,2.0,160.385,12235.285
210629,34,before,Dync1h1,low,high,8,27692.0,194.0,194.0,194.0,31.5,121.02325581395348,576.0022931228551,2.3333333333333335,0.5,0.5,-0.5263561111111111,0.211739197255305,1.25,,,,-0.5263561111111111,0.211739197255305,1.25,26.625116279069765,25.90789473684209,-0.05827027027027091,1.5,-0.03884684684684727,,-0.5013669736842106,-0.42519214120370386,-0.2579204320309322,-0.5485757710389598,,,,,,,-0.5013669736842106,-0.42519214120370386,-0.2579204320309322,-0.5485757710389598,1.1220631879728002,1.1217023788505998,0.0024855387008874135,0.001657025800591603,21.0,,,,0.0,2.0,160.385,12235.285
210629,34,before,Dync1h1,low,high,9,27865.0,367.0,367.0,367.0,31.5,132.7906976744186,600.6980434009889,9.0,0.5,0.5,-0.7735288220551378,0.12415448207576363,1.263157894736842,,,,-0.7735288220551378,0.12415448207576363,1.263157894736842,29.213953488372095,28.224263157894747,-0.1099999999999984,1.5,-0.07333333333333225,,-0.7682831534671478,-0.7599486623605667,-0.6942880643734931,-0.7700549591230021,,,,,,,-0.7682831534671478,-0.7599486623605667,-0.6942880643734931,-0.7700549591230021,1.1701709691696933,1.1594552199462775,-0.0026314679181668136,-0.0017543119454445377,21.0,,,,0.0,2.0,160.385,12235.285
210629,34,before,Dync1h1,low,high,10,28038.0,540.0,540.0,540.0,31.5,60.25581395348837,509.0965800273598,0.0,0.5,0.5,-0.90464,,1.0,,,,-0.90464,,1.0,13.25627906976744,11.914736842105263,-0.17481081081081115,1.5,-0.11654054054054074,,-0.90464,-0.90464,-0.7398783333333333,-0.5082223418803418,,,,,,,-0.90464,-0.90464,-0.7398783333333333,-0.5082223418803418,0.9917296135654621,0.9832982491687934,-0.0038650051960293355,-0.0025766701306862124,21.0,,,,0.0,2.0,160.385,12235.285
210629,34,between,Dync1h1,low,high,7,27543.0,45.0,45.0,45.0,67.5,108.2,624.4737890162802,,,,,,,,,,,,,23.804000000000002,23.81279999999999,-0.061600000000004915,1.5,-0.04106666666666992,,-0.4620000000000001,-0.45157592592592594,-0.4240997942386831,-0.4240997942386831,,,,,,,-0.4620000000000001,-0.45157592592592594,-0.4240997942386831,-0.4240997942386831,1.2164865641595797,1.1933874884488993,-0.014175695509479119,-0.00945046367298608,45.0,,,,0.0,2.0,160.385,12235.285
210629,34,between,Dync1h1,low,high,8,27716.0,218.0,218.0,218.0,67.5,115.6,625.8731480390045,,,,,,,,,,,,,25.432,25.80159999999999,-0.026399999999998862,1.5,-0.017599999999999238,,-0.12285879629629642,-0.19126250000000017,-0.47525888287849244,-0.6044326315789472,,,,,,,-0.12285879629629642,-0.19126250000000017,-0.47525888287849244,-0.6044326315789472,1.2192125415817245,1.2484343780285925,0.0241731972459045,0.016115464830602978,45.0,,,,0.0,2.0,160.385,12235.285
210629,34,between,Dync1h1,low,high,9,27889.0,391.0,391.0,391.0,67.5,127.8,531.0141130298273,,,,,,,,,,,,,28.115999999999996,28.06320000000004,-0.211200000000008,1.5,-0.14080000000000528,,,-0.20281250000000017,-0.7874858156502362,-0.8526061283643888,,,,,,,,-0.20281250000000017,-0.7874858156502362,-0.8526061283643888,1.0344253757991768,1.0401195245814097,-0.01066745406727488,-0.007111636044849901,45.0,,,,0.0,2.0,160.385,12235.285
210629,34,between,Dync1h1,low,high,10,28062.0,564.0,564.0,564.0,67.5,53.4,476.3929411764706,,,,,,,,,,,,,11.748000000000001,11.136400000000013,0.1540000000000052,1.5,0.10266666666667013,,,-0.36768518518518484,-0.3029583333333331,-0.45343952592592573,,,,,,,,-0.36768518518518484,-0.3029583333333331,-0.45343952592592573,0.9280223163802527,0.9267400617757616,0.00045721142733824005,0.0003048076182255,45.0,,,,0.0,2.0,160.385,12235.285
210629,34,early,Dync1h1,low,high,7,27561.5,63.5,63.5,63.5,95.25,57.59375,514.997662221037,14.5,0.5,0.5,-0.5133333333333333,,1.0,,,,-0.5133333333333333,,1.0,12.670625,12.591562499999963,-0.34306249999999927,1.5,-0.22870833333333285,-0.5326362629688762,-0.5133333333333336,-0.5103676470588239,-0.48542314204400433,-0.46264267608493137,,,,,,-0.5326362629688762,-0.5133333333333336,-0.5103676470588239,-0.48542314204400433,-0.46264267608493137,1.0032250315139368,1.006906893466994,-0.003971101381743262,-0.002647400921162169,63.5,,,,0.0,2.0,160.385,12235.285
210629,34,early,Dync1h1,low,high,8,27734.5,236.5,236.5,236.5,95.25,143.625,681.8545849464849,10.416666666666666,0.5,0.5,-0.8853655555555554,,1.0,,,,-0.8853655555555554,,1.0,31.5975,31.66281249999998,0.24681250000000007,1.5,0.1645416666666667,-0.8813985440965786,-1.0245807385851455,-0.9664140583388445,-0.9281905710754879,-0.9027502253029661,,,,,,-0.8813985440965786,-1.0245807385851455,-0.9664140583388445,-0.9281905710754879,-0.9027502253029661,1.3282654226443145,1.3159455992433673,-0.008140748896197795,-0.005427165930798528,63.5,,,,0.0,2.0,160.385,12235.285
210629,34,early,Dync1h1,low,high,9,27907.5,409.5,409.5,409.5,95.25,94.65625,456.84000191647107,22.0,0.5,0.5,-0.950241111111111,0.06372911942123885,1.5833333333333333,,,,-0.950241111111111,0.06372911942123885,1.5833333333333333,20.824375,20.638749999999973,-0.41043750000000256,1.5,-0.2736250000000017,-0.9595723713776471,-1.0389682037037031,-1.127568744708994,-1.0102318076442642,-0.9444839908836908,,,,,,-0.9595723713776471,-1.0389682037037031,-1.127568744708994,-1.0102318076442642,-0.9444839908836908,0.8899328267683875,0.8882597389212858,-0.006370810159044334,-0.004247206772696222,63.5,,,,0.0,2.0,160.385,12235.285
210629,34,early,Dync1h1,low,high,10,28080.5,582.5,582.5,582.5,95.25,32.65625,429.86364299533346,3.5,0.5,0.5,-0.30295833333333333,0.07469665522067168,1.875,,,,-0.30295833333333333,0.07469665522067168,1.875,7.184375,7.08881250000001,-0.1395625000000006,1.5,-0.09304166666666706,-0.4211565876543208,-0.30982023809523784,-0.2997279927248675,-0.29987099454365057,-0.3029583333333331,,,,,,-0.4211565876543208,-0.30982023809523784,-0.2997279927248675,-0.29987099454365057,-0.3029583333333331,0.8373823774865926,0.8353734153609064,-0.00297357742288756,-0.001982384948591701,63.5,,,,0.0,2.0,160.385,12235.285
210629,34,late,Dync1h1,low,high,7,27597.5,99.5,99.5,99.5,149.25,81.15,555.3847338683847,23.0,0.5,0.5,-0.8861752380952381,,1.0,,,,-0.8861752380952381,,1.0,17.853,17.839250000000007,0.09295000000000134,1.5,0.06196666666666756,-0.7921433098924775,-0.8677869195011342,-0.7933221003596844,-0.7739709340651888,-0.8489238145211931,,,,,,-0.7921433098924775,-0.8677869195011342,-0.7933221003596844,-0.7739709340651888,-0.8489238145211931,1.081899798796232,1.0817746627260905,0.0022405525233536753,0.0014937016822357825,99.5,,,,0.0,2.0,160.385,12235.285
210629,34,late,Dync1h1,low,high,8,27770.5,272.5,272.5,272.5,149.25,106.425,482.93078893916544,8.666666666666666,0.5,0.5,-1.503757037037037,,1.0,,,,-1.503757037037037,,1.0,23.4135,23.35740000000001,-0.2832500000000005,1.5,-0.18883333333333366,-1.1082027039390834,-1.5022001150793656,-1.523088687578736,-1.346280677457265,-1.2949978915500635,,,,,,-1.1082027039390834,-1.5022001150793656,-1.523088687578736,-1.346280677457265,-1.2949978915500635,0.9407581655091131,0.9422608462959028,-0.0018195463384661926,-0.0012130308923107925,99.5,,,,0.0,2.0,160.385,12235.285
210629,34,late,Dync1h1,low,high,9,27943.5,445.5,445.5,445.5,149.25,82.475,438.31216429014523,18.6,0.5,0.5,-1.537272,,1.0,,,,-1.537272,,1.0,18.1445,18.186850000000025,0.0968000000000023,1.5,0.06453333333333487,-1.3787086401798012,-1.5511005555555557,-1.561552385696041,-1.6305780478835978,-1.5313479304110107,,,,,,-1.3787086401798012,-1.5511005555555557,-1.561552385696041,-1.6305780478835978,-1.5313479304110107,0.8538402542188482,0.8556797490237267,0.0010587190054583175,0.0007058126703055475,99.5,,,,0.0,2.0,160.385,12235.285
210629,34,late,Dync1h1,low,high,10,28116.5,618.5,618.5,618.5,149.25,42.925,447.40364183027907,,,,,,,,,,,,,9.4435,9.484200000000003,0.11715000000000089,1.5,0.0781000000000006,-0.5868729824074073,,-0.9016333333333328,-0.8147333333333329,-0.6868643674136318,,,,,,-0.5868729824074073,,-0.9016333333333328,-0.8147333333333329,-0.6868643674136318,0.8715506216841561,0.8728158879174442,0.0012801512557625526,0.0008534341705083725,99.5,,,,0.0,2.0,160.385,12235.285
210629,34,out_of_bounds,Dync1h1,low,high,7,27644.0,146.0,146.0,146.0,219.0,83.86792452830188,516.7484091698751,31.0,0.5,0.5,-0.8213333333333332,,1.0,,,,-0.8213333333333332,,1.0,18.450943396226414,17.969416666666692,0.01879166666666469,1.5,0.012527777777776453,-0.8659121428571425,-0.8213333333333317,-0.8643377182539669,-0.8898124910287288,-0.9257455913829667,,,,,,-0.8659121428571425,-0.8213333333333317,-0.8643377182539669,-0.8898124910287288,-0.9257455913829667,1.0066355191564367,1.0195061737535316,-0.005420518932681699,-0.0036136792884544477,146.0,,,,0.0,2.0,160.385,12235.285
210629,34,out_of_bounds,Dync1h1,low,high,8,27817.0,319.0,319.0,319.0,219.0,117.67924528301887,486.9953575636916,11.75,0.5,0.5,-1.0085350000000002,,1.0,,,,-1.0085350000000002,,1.0,25.889433962264153,25.65383333333327,0.06966666666666396,1.5,0.046444444444442644,-1.2180422222222218,-1.0085349999999984,-1.0085349999999984,-0.9926302222222206,-1.0118726409017698,,,,,,-1.2180422222222218,-1.0085349999999984,-1.0085349999999984,-0.9926302222222206,-1.0118726409017698,0.948676020842368,0.9504763841820812,-0.000894681746624971,-0.0005964544977499753,146.0,,,,0.0,2.0,160.385,12235.285
210629,34,out_of_bounds,Dync1h1,low,high,9,27990.0,492.0,492.0,492.0,219.0,104.18867924528301,486.9278638926669,0.0,0.5,0.5,-1.8678366666666666,,1.0,,,,-1.8678366666666666,,1.0,22.921509433962264,22.10587499999998,0.22458333333333091,1.5,0.1497222222222206,-1.6841896296296308,-1.8678366666666688,-1.8662513018518538,-1.7878486208112894,-1.695469631124915,,,,,,-1.6841896296296308,-1.8678366666666688,-1.8662513018518538,-1.7878486208112894,-1.695469631124915,0.9485445419149713,0.9331947186143673,0.005134691221215158,0.0034231274808101085,146.0,,,,0.0,2.0,160.385,12235.285
210629,34,out_of_bounds,Dync1h1,low,high,10,28163.0,665.0,665.0,665.0,219.0,47.264150943396224,450.07319643959283,0.0,0.5,0.5,-1.0144566666666666,,1.0,,,,-1.0144566666666666,,1.0,10.398113207547171,9.372000000000007,0.11000000000000039,1.5,0.0733333333333336,-1.0144566666666666,-1.0144566666666668,-1.0144566666666668,-0.9802677777777775,-0.9932000966183573,,,,,,-1.0144566666666666,-1.0144566666666668,-1.0144566666666668,-0.9802677777777775,-0.9932000966183573,0.8767509637507721,0.8711299695890992,0.0009832853378975916,0.0006555235585983958,146.0,,,,0.0,2.0,160.385,12235.285
210629,37,before,Dync1h1,low,high,0,28211.0,21.0,21.0,21.0,31.5,182.7674418604651,856.1100890102972,5.5,0.5,0.5,-0.8922222222222222,0.0518544972870134,1.3333333333333333,,,,-0.8922222222222222,0.0518544972870134,1.3333333333333333,40.208837209302324,39.48305263157895,-0.1956216216216231,1.5,-0.13041441441441542,,-0.8501984126984127,-0.8497587693513621,-0.954009661835749,-0.7858398003713407,,,,,,,-0.8501984126984127,-0.8497587693513621,-0.954009661835749,-0.7858398003713407,1.2788954096316403,1.2713030247177841,-0.003580115608308688,-0.0023867437388724504,21.0,,,,0.0,3.0,136.194,6503.835000000001
210629,37,before,Dync1h1,low,high,1,28384.0,194.0,194.0,194.0,31.5,184.2325581395349,824.0892554609624,15.5,0.5,0.5,0.05797916666666661,0.058768430258615195,1.28125,0.05797916666666661,0.058768430258615195,1.28125,,,,40.53116279069767,39.50910526315789,-0.057675675675676656,1.5,-0.03845045045045111,,0.05270425663758985,0.03490763096011623,0.009096617596219731,-0.030964963926189807,,0.05270425663758985,0.04086001191249716,0.038766936425045286,0.05222638730482279,,,-0.1676190476190476,-0.16761904761904756,-0.17158846950151288,1.2310612612382195,1.232818332528383,-0.0006789304115491338,-0.0004526202743660836,21.0,,,,0.0,3.0,136.194,6503.835000000001
210629,37,before,Dync1h1,low,high,2,28557.0,367.0,367.0,367.0,31.5,118.18604651162791,718.5275211743581,3.0,0.5,0.5,-0.1676190476190476,,1.0,,,,-0.1676190476190476,,1.0,26.00093023255814,25.23168421052631,-0.0552972972972992,1.5,-0.03686486486486614,,-0.16761904761904753,-0.1676190476190475,-0.2086128364389233,-0.23858660387231811,,,,,,,-0.16761904761904753,-0.1676190476190475,-0.2086128364389233,-0.23858660387231811,1.0733684374473422,1.0921953358291745,0.0061035274087400835,0.004069018272493381,21.0,,,,0.0,3.0,136.194,6503.835000000001
210629,37,before,Dync1h1,low,high,3,28730.0,540.0,540.0,540.0,31.5,120.25581395348837,639.3026273106805,7.5,0.5,0.5,-0.4308333333333333,,1.0,,,,-0.4308333333333333,,1.0,26.456279069767444,25.92468421052632,0.05172972972972966,1.5,0.03448648648648643,,-0.4326666666666668,-0.4323107263107264,-0.4170943999668982,-0.37941846091671805,,,,,,,-0.4326666666666668,-0.4323107263107264,-0.4170943999668982,-0.37941846091671805,0.9550187597698577,0.9572675458379332,0.0021743585000749844,0.0014495723333833189,21.0,,,,0.0,3.0,136.194,6503.835000000001
210629,37,before,Dync1h1,low,high,4,28903.0,713.0,713.0,713.0,31.5,79.13953488372093,596.0093711824098,2.0,0.5,0.5,-0.616,,1.0,,,,-0.616,,1.0,17.410697674418603,16.568315789473687,-0.04756756756756752,1.5,-0.03171171171171168,,-0.616,-0.616,-0.5968695652173913,-0.42331842022147453,,,,,,,-0.616,-0.616,-0.5968695652173913,-0.42331842022147453,0.8903453640919027,0.8853072529878864,-0.0010643812237254966,-0.0007095874824836579,21.0,,,,0.0,3.0,136.194,6503.835000000001
210629,37,before,Dync1h1,low,high,5,29076.0,886.0,886.0,886.0,31.5,311.48837209302326,576.0710541690552,7.0,0.5,0.5,-0.1466666666666666,,1.0,,,,-0.1466666666666666,,1.0,68.52744186046512,68.03442105263156,-0.043999999999999616,1.5,-0.02933333333333308,,-0.14666666666666653,-0.1466666666666665,-0.1466666666666665,-0.1466666666666665,,,,,,,-0.14666666666666653,-0.1466666666666665,-0.1466666666666665,-0.1466666666666665,0.8605606174436794,0.8767833479055352,0.006240595143299037,0.0041603967621993395,21.0,,,,0.0,3.0,136.194,6503.835000000001
210629,37,between,Dync1h1,low,high,0,28235.0,45.0,45.0,45.0,67.5,163.4,694.335913501703,13.0,0.5,0.5,-0.88,,1.0,,,,-0.88,,1.0,35.948,35.43759999999997,-0.21119999999999517,1.5,-0.14079999999999676,,-0.9562666666666674,-1.0742285714285718,-0.8625016483516484,-0.6403990280653323,,,,,,,-0.9562666666666674,-1.0742285714285718,-0.8625016483516484,-0.6403990280653323,1.0372299356339427,1.0537796906264913,-0.036738209584922424,-0.02449213972328158,45.0,,,,0.0,3.0,136.194,6503.835
210629,37,between,Dync1h1,low,high,1,28408.0,218.0,218.0,218.0,67.5,178.2,788.9037655506728,,,,,,,,,,,,,39.204,38.94879999999996,-0.211199999999998,1.5,-0.14079999999999865,,-0.1676190476190475,-0.12833333333333324,-0.0944663382594417,-0.13233611111111113,,,0.0091666666666665,0.0091666666666665,0.028844945939728417,,-0.1676190476190476,-0.1676190476190475,-0.1676190476190475,-0.2666545771265771,1.1784996081172638,1.1844039441828422,-0.006655666319430001,-0.00443711087962,45.0,,,,0.0,3.0,136.194,6503.835
210629,37,between,Dync1h1,low,high,2,28581.0,391.0,391.0,391.0,67.5,113.4,815.4490368625189,,,,,,,,,,,,,24.948,24.86439999999995,-0.030799999999992854,1.5,-0.02053333333332858,,,-0.2933333333333332,-0.2933333333333334,-0.3980952380952381,,,,,,,,-0.2933333333333332,-0.2933333333333334,-0.3980952380952381,1.2181541175827377,1.2083517482462307,0.013802079573782261,0.00920138638252152,45.0,,,,0.0,3.0,136.194,6503.835
210629,37,between,Dync1h1,low,high,3,28754.0,564.0,564.0,564.0,67.5,130.0,677.5509539072402,,,,,,,,,,,,,28.6,28.58679999999999,-0.030800000000003536,1.5,-0.02053333333333572,,-0.3899999999999999,-0.39999999999999997,-0.36753025074764184,-0.38539275463821226,,,,,,,-0.3899999999999999,-0.39999999999999997,-0.36753025074764184,-0.38539275463821226,1.0121558148499827,1.0044178520997777,-0.0055214323883801195,-0.00368095492558672,45.0,,,,0.0,3.0,136.194,6503.835
210629,37,between,Dync1h1,low,high,4,28927.0,737.0,737.0,737.0,67.5,76.8,613.9895190120955,,,,,,,,,,,,,16.896,16.843200000000017,-0.013199999999996978,1.5,-0.00879999999999798,,,,-0.26455000000000006,-0.3662352941176471,,,,,,,,,-0.26455000000000006,-0.3662352941176471,0.917204910333749,0.9074594202344655,0.0068209982601885,0.004547332173459,45.0,,,,0.0,3.0,136.194,6503.835
210629,37,between,Dync1h1,low,high,5,29100.0,910.0,910.0,910.0,67.5,307.8,671.5424788525829,,,,,,,,,,,,,67.71600000000001,67.67640000000004,-0.09239999999998924,1.5,-0.06159999999999279,,,,,-0.27703703703703686,,,,,,,,,,-0.27703703703703686,1.0031800870026788,1.0055930714910009,0.007416537288670739,0.00494435819244716,45.0,,,,0.0,3.0,136.194,6503.835
210629,37,early,Dync1h1,low,high,0,28253.5,63.5,63.5,63.5,95.25,142.40625,551.468754584459,22.0,0.5,0.5,-0.37196296296296294,0.07358026041194847,1.5333333333333334,,,,-0.37196296296296294,0.07358026041194847,1.5333333333333334,31.329375,31.297749999999983,-0.1691250000000003,1.5,-0.1127500000000002,-0.6586383571239264,-0.4284014991181654,-0.46648683290089515,-0.49315215323763484,-0.5573740959042379,,,,,,-0.6586383571239264,-0.4284014991181654,-0.46648683290089515,-0.49315215323763484,-0.5573740959042379,0.8238086057468005,0.8240861064866374,-0.005104885132953388,-0.0034032567553022547,63.5,,,,0.0,3.0,136.194,6503.835
210629,37,early,Dync1h1,low,high,1,28426.5,236.5,236.5,236.5,95.25,171.28125,722.8413076010869,46.5,0.5,0.5,-0.40300740740740737,0.35606754803749274,1.0666666666666667,,,,-0.40300740740740737,0.35606754803749274,1.0666666666666667,37.681875,37.59662500000001,-0.07081249999999593,1.5,-0.04720833333333062,-0.33460229327222696,-0.41649156194885356,-0.41189618581153775,-0.41614246183930464,-0.427407573692849,0.0318602068147569,,,0.0091666666666665,0.010358163497264953,-0.5495380304113637,-0.41649156194885356,-0.41189618581153775,-0.42598349736854857,-0.490059672401319,1.0798125638863292,1.0746488139436843,-0.0048042849016763185,-0.003202856601117525,63.5,,,,0.0,3.0,136.194,6503.835
210629,37,early,Dync1h1,low,high,2,28599.5,409.5,409.5,409.5,95.25,112.71875,931.742054701574,13.0,0.5,0.5,-0.5415384615384615,,1.0,,,,-0.5415384615384615,,1.0,24.798125,24.824250000000028,-0.006187499999997126,1.5,-0.004124999999998082,-0.4465162814645309,-0.5993103448275863,-0.5869904100529101,-0.5044639677452177,-0.5415384615384615,,,,,,-0.4465162814645309,-0.5993103448275863,-0.5869904100529101,-0.5044639677452177,-0.5415384615384615,1.391877811060656,1.3911086262874057,0.0028320400888441127,0.0018880267258960628,63.5,,,,0.0,3.0,136.194,6503.835
210629,37,early,Dync1h1,low,high,3,28772.5,582.5,582.5,582.5,95.25,103.5625,601.2417109576592,28.0,0.5,0.5,-0.39877037037037033,0.09923163807307263,1.4,,,,-0.39877037037037033,0.09923163807307263,1.4,22.78375,22.63731250000001,-0.21037499999999987,1.5,-0.1402499999999999,-0.40825507790884985,-0.46021913120958224,-0.40696037275707403,-0.3912787262260358,-0.403435825538916,,,,,,-0.40825507790884985,-0.46021913120958224,-0.40696037275707403,-0.3912787262260358,-0.403435825538916,0.8981616664648081,0.89590058501673,-0.005320127286355828,-0.0035467515242372126,63.5,,,,0.0,3.0,136.194,6503.835
