date,neuron,type,neurite,manipulation,Unnamed: 0,time,length,intensity,intensity_distal,intensity_proximal,out_of_frame,frame,kymograph,experiment,length_um,growth_rate,rel_intensity
220421,7,dendrite,2,between,216,324.0,107.0,471.3376623376623,314.875,645.4782608695652,False,216,179,2,35.31,-0.3079999999999311,0.3718643353263027
220421,7,dendrite,2,out_of_bounds,416,624.0,212.0,46.51648351648352,4.125,130.56521739130434,True,416,179,2,69.96000000000001,3.4759999999999613,0.036699425076246184
220421,8,axon,0,before,16,24.0,288.0,1119.9922480620155,1733.5625,2457.043478260869,True,16,173,2,95.04,0.0,0.9435987195888055
220421,8,axon,0,between,216,324.0,258.0,1536.859649122807,1998.0625,2148.217391304348,False,216,173,2,85.14,0.0,1.2948114592840316
220421,8,axon,0,out_of_bounds,417,625.5,288.0,2596.496124031008,0.0,3338.1739130434785,True,417,173,2,95.04,0.7039999999998466,2.1875601570389556
220421,8,dendrite,1,before,16,24.0,173.0,1051.1048951048951,293.75,2155.1739130434785,False,16,174,2,57.09,0.0880000000000033,0.824565481649879
220421,8,dendrite,1,between,216,324.0,110.0,454.7375,209.5,631.8695652173913,False,216,174,2,36.3,-0.3519999999999233,0.356730186928054
220421,8,dendrite,1,out_of_bounds,417,625.5,201.0,54.707602339181285,17.75,150.17391304347825,True,417,174,2,66.33,3.343999999999989,0.04291674473480147
220421,8,dendrite,2,before,16,24.0,128.0,1333.1734693877552,332.6875,2475.608695652174,False,16,175,2,42.24,-0.2640000000000053,0.9160008147401967
220421,8,dendrite,2,between,216,324.0,81.0,527.2156862745098,180.4375,840.0,False,216,175,2,26.73,0.2640000000000621,0.3622409305767561
220421,8,dendrite,2,out_of_bounds,417,625.5,158.0,41.921875,16.375,99.91304347826087,True,417,175,2,52.14,2.815999999999986,0.02880380725928462
220421,9,axon,0,before,16,24.0,275.0,4704.942857142857,2168.8125,11741.260869565218,True,16,159,2,90.75,0.0,1.023163646482448
220421,9,axon,0,between,216,324.0,275.0,8295.489795918367,4215.75,15359.391304347826,True,216,159,2,90.75,0.0,1.8039844152547297
220421,9,axon,0,out_of_bounds,416,624.0,275.0,12264.38775510204,6940.0625,15727.652173913044,True,416,159,2,90.75,0.0,2.667083549874424
220421,9,dendrite,1,before,16,24.0,190.0,8181.55625,912.0,12544.652173913044,False,16,160,2,62.7,-0.0439999999999874,1.094575645166532
