,Unnamed: 0,date,neuron,treatment,origin,branch,stage,axon,frames,cycles,cycles/h,cycle_amplitude,pos_amplitude,neg_amplitude,time_for_increase,time_for_decrease,speed_increase,speed_decrease,first_pos_amplitude,first_neg_amplitude,first_time_for_increase,first_time_for_decrease,first_speed_increase,first_speed_decrease,cycle_threshold
3312,3312,190430,cell0034,cytod,3.0,0.0,2.5,0.0,240,5.0,1.25,0.4552443550557788,0.391168940497043,-0.5193197696145149,22.8,23.4,0.0214411460422165,-0.0263546306204858,0.3242365166300295,-0.4301565027239935,17.4,16.2,0.0255036278198565,-0.0259927816294762,0.1
3313,3313,190430,cell0034,cytod,3.0,0.0,2.5,0.0,240,4.5,1.125,0.4934660207084297,0.4611488345758235,-0.5193197696145149,26.25,23.4,0.0237111724366062,-0.0263546306204858,0.3774833047420566,-0.5193197696145149,19.5,23.4,0.0287892746586561,-0.0263546306204858,0.2
3314,3314,190430,cell0034,cytod,3.0,0.0,2.5,0.0,240,3.5,0.875,0.5757224580893547,0.5463422828093671,-0.5977575895493454,40.0,25.5,0.0168737748232349,-0.0295171467776874,0.4347882430310113,-0.5977575895493454,31.0,25.5,0.0236445777859682,-0.0295171467776874,0.3
3315,3315,190430,cell0034,cytod,3.0,0.0,2.5,0.0,240,3.5,0.875,0.5757224580893547,0.5463422828093671,-0.5977575895493454,40.0,25.5,0.0168737748232349,-0.0295171467776874,0.5463422828093671,-0.5977575895493454,40.0,25.5,0.0168737748232349,-0.0295171467776874,0.4
3316,3316,190430,cell0034,cytod,3.0,0.0,2.5,0.0,240,2.5,0.625,0.6369599895607099,0.6081991095085673,-0.6561339095954716,51.0,40.0,0.0135709780845478,-0.0219478734785385,0.6081991095085673,-0.6561339095954716,51.0,40.0,0.0135709780845478,-0.0219478734785385,0.5
3317,3317,190430,cell0034,cytod,3.0,0.0,2.5,0.0,240,1.5,0.375,0.7106445471043058,0.6899650657718188,-0.7209842877705495,36.0,93.0,0.0191656962714394,-0.0091062821865873,0.6899650657718188,-0.6876375218033275,36.0,34.5,0.0191656962714394,-0.0271068427160455,0.6
3318,3318,190430,cell0034,cytod,3.0,0.0,2.5,0.0,240,0.5,0.125,0.8246696665326183,,-0.8246696665326183,,135.0,,-0.0061086641965379,,-0.7579761345981744,,18.0,,-0.0421097852554541,0.7
3319,3319,190430,cell0034,cytod,3.0,0.0,2.5,0.0,240,0.5,0.125,0.8246696665326183,,-0.8246696665326183,,135.0,,-0.0061086641965379,,-0.8246696665326183,,135.0,,-0.0061086641965379,0.8
3320,3320,190430,cell0034,cytod,3.0,0.0,2.5,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.9
3321,3321,190430,cell0034,cytod,3.0,0.0,2.5,0.0,240,0.0,0.0,,,,,,,,,,,,,,1.0
3322,3322,190430,cell0034,cytod,4.0,0.0,2.5,0.0,240,5.0,1.25,0.1988280750872303,0.2039631760862096,-0.1936929740882509,26.4,18.0,0.0100452197701316,-0.0101603968284641,0.1578578198091969,-0.193637296482522,15.0,16.8,0.0114233347625138,-0.0105138787004026,0.05
3323,3323,190430,cell0034,cytod,4.0,0.0,2.5,0.0,240,2.0,0.5,0.368750949293854,0.3815887017913024,-0.3559131967964055,87.0,24.0,0.0113144650484926,-0.0153855970753571,0.168759688236192,-0.3559131967964055,18.0,24.0,0.0118695024633896,-0.0153855970753571,0.1
3324,3324,190430,cell0034,cytod,4.0,0.0,2.5,0.0,240,2.0,0.5,0.368750949293854,0.3815887017913024,-0.3559131967964055,87.0,24.0,0.0113144650484926,-0.0153855970753571,0.2565462869036046,-0.3559131967964055,30.0,24.0,0.0126014874908142,-0.0153855970753571,0.2
3325,3325,190430,cell0034,cytod,4.0,0.0,2.5,0.0,240,1.0,0.25,0.5052851568173875,0.5309606618122844,-0.4796096518224906,162.0,60.0,0.0032775349494585,-0.0079934941970415,0.338632363328226,-0.4796096518224906,81.0,60.0,0.0041806464608422,-0.0079934941970415,0.3
3326,3326,190430,cell0034,cytod,4.0,0.0,2.5,0.0,240,1.0,0.25,0.5052851568173875,0.5309606618122844,-0.4796096518224906,162.0,60.0,0.0032775349494585,-0.0079934941970415,0.515482172990569,-0.4796096518224906,153.0,60.0,0.0033691645293501,-0.0079934941970415,0.4
3327,3327,190430,cell0034,cytod,4.0,0.0,2.5,0.0,240,0.5,0.125,0.5309606618122844,0.5309606618122844,,162.0,,0.0032775349494585,,0.515482172990569,,153.0,,0.0033691645293501,,0.5
3328,3328,190430,cell0034,cytod,4.0,0.0,2.5,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.6
3329,3329,190430,cell0034,cytod,4.0,0.0,2.5,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.7
3330,3330,190430,cell0034,cytod,4.0,0.0,2.5,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.8
3331,3331,190430,cell0034,cytod,4.0,0.0,2.5,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.9
3332,3332,190430,cell0034,cytod,4.0,0.0,2.5,0.0,240,0.0,0.0,,,,,,,,,,,,,,1.0
3333,3333,190430,cell0034,cytod,5.0,0.0,2.5,0.0,240,4.5,1.125,0.2912309812548591,0.3732269588196324,-0.2256341992030404,33.75,18.6,0.0131237599155678,-0.0119462272742046,0.2885889707360882,-0.2256341992030404,19.5,18.6,0.0140654781071113,-0.0119462272742046,0.05
3334,3334,190430,cell0034,cytod,5.0,0.0,2.5,0.0,240,3.0,0.75,0.4063877929973389,0.4792206997465459,-0.3335548862481319,47.0,27.0,0.0125366796927496,-0.0128266933864073,0.3579798704097994,-0.3335548862481319,21.0,27.0,0.0169669425491494,-0.0128266933864073,0.1
3335,3335,190430,cell0034,cytod,5.0,0.0,2.5,0.0,240,2.5,0.625,0.4659326233798042,0.4792206997465459,-0.4460005088296919,47.0,36.0,0.0125366796927496,-0.0132031711304437,0.3579798704097994,-0.4460005088296919,21.0,36.0,0.0169669425491494,-0.0132031711304437,0.2
3336,3336,190430,cell0034,cytod,5.0,0.0,2.5,0.0,240,1.5,0.375,0.6305637791541502,0.6093381047606761,-0.6730151279410983,78.0,57.0,0.0098776329529847,-0.011807282946335,0.3889250717812063,-0.6730151279410983,22.5,57.0,0.0172257063885301,-0.011807282946335,0.3
3337,3337,190430,cell0034,cytod,5.0,0.0,2.5,0.0,240,1.5,0.375,0.6305637791541502,0.6093381047606761,-0.6730151279410983,78.0,57.0,0.0098776329529847,-0.011807282946335,0.5414205669354148,-0.6730151279410983,55.5,57.0,0.0127851788160798,-0.011807282946335,0.4
3338,3338,190430,cell0034,cytod,5.0,0.0,2.5,0.0,240,1.0,0.25,0.6989980189037295,0.7249809098663605,-0.6730151279410983,120.0,57.0,0.0060415075822196,-0.011807282946335,0.6478773319176602,-0.6730151279410983,87.0,57.0,0.007446865884111,-0.011807282946335,0.5
3339,3339,190430,cell0034,cytod,5.0,0.0,2.5,0.0,240,1.0,0.25,0.6989980189037295,0.7249809098663605,-0.6730151279410983,120.0,57.0,0.0060415075822196,-0.011807282946335,0.6478773319176602,-0.6730151279410983,87.0,57.0,0.007446865884111,-0.011807282946335,0.6
3340,3340,190430,cell0034,cytod,5.0,0.0,2.5,0.0,240,0.5,0.125,0.7249809098663605,0.7249809098663605,,120.0,,0.0060415075822196,,0.7249809098663605,,120.0,,0.0060415075822196,,0.7
3341,3341,190430,cell0034,cytod,5.0,0.0,2.5,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.8
3342,3342,190430,cell0034,cytod,5.0,0.0,2.5,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.9
3343,3343,190430,cell0034,cytod,5.0,0.0,2.5,0.0,240,0.0,0.0,,,,,,,,,,,,,,1.0
3344,3344,190430,cell0035,cytod,1.0,0.0,2.0,0.0,240,3.0,0.75,0.2156105885450645,0.2122486556308412,-0.2189725214592877,28.0,39.0,0.0072980512506874,-0.0053075328789038,0.141728842076216,-0.107159385799613,16.0,15.0,0.0089253837378264,-0.0071439590533075,0.05
3345,3345,190430,cell0035,cytod,1.0,0.0,2.0,0.0,240,3.0,0.75,0.2156105885450645,0.2122486556308412,-0.2189725214592877,28.0,39.0,0.0072980512506874,-0.0053075328789038,0.141728842076216,-0.1332268704778518,16.0,19.0,0.0089253837378264,-0.0074916770369073,0.1
3346,3346,190430,cell0035,cytod,1.0,0.0,2.0,0.0,240,1.0,0.25,0.3860476664783108,0.3759618677356412,-0.3961334652209805,45.0,156.0,0.0083547081719031,-0.0025393170847498,0.3759618677356412,-0.3918611161073702,45.0,54.0,0.0083547081719031,-0.0072566873353216,0.2
3347,3347,190430,cell0035,cytod,1.0,0.0,2.0,0.0,240,1.0,0.25,0.3860476664783108,0.3759618677356412,-0.3961334652209805,45.0,156.0,0.0083547081719031,-0.0025393170847498,0.3759618677356412,-0.3918611161073702,45.0,54.0,0.0083547081719031,-0.0072566873353216,0.3
3348,3348,190430,cell0035,cytod,1.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.4
3349,3349,190430,cell0035,cytod,1.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.5
3350,3350,190430,cell0035,cytod,1.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.6
3351,3351,190430,cell0035,cytod,1.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.7
3352,3352,190430,cell0035,cytod,1.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.8
3353,3353,190430,cell0035,cytod,1.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.9
3354,3354,190430,cell0035,cytod,1.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,1.0
3355,3355,190430,cell0035,cytod,2.0,0.0,2.0,0.0,240,4.0,1.0,0.2338139530966684,0.2164961558691576,-0.2511317503241793,28.5,28.5,0.0073517891997928,-0.0080494075475207,0.164615488477038,-0.1658059128803059,21.0,16.5,0.0076604210754132,-0.0095104290187837,0.05
3356,3356,190430,cell0035,cytod,2.0,0.0,2.0,0.0,240,3.0,0.75,0.2857082588324799,0.2626178625291321,-0.3087986551358277,42.0,34.0,0.0066929543985729,-0.0085622368442155,0.1821371974647012,-0.2011475721897231,22.0,20.0,0.0081388880725131,-0.0096843099184584,0.1
3357,3357,190430,cell0035,cytod,2.0,0.0,2.0,0.0,240,2.0,0.5,0.3777487621261081,0.3431131676710864,-0.4123843565811297,70.5,43.5,0.0063418012683393,-0.0094557801914825,0.2953400215615351,-0.39582515675067,33.0,34.5,0.0089463314078092,-0.0114389689185187,0.2
3358,3358,190430,cell0035,cytod,2.0,0.0,2.0,0.0,240,1.5,0.375,0.4145719857694811,0.4189472441461838,-0.4123843565811297,111.0,43.5,0.0037742994968124,-0.0094557801914825,0.3234009519270812,-0.39582515675067,36.0,34.5,0.0089833597757522,-0.0114389689185187,0.3
3359,3359,190430,cell0035,cytod,2.0,0.0,2.0,0.0,240,1.0,0.25,0.4380974501560238,0.4189472441461838,-0.4572476561658639,111.0,45.0,0.0037742994968124,-0.010161059025908,0.4153791376618782,-0.4563527730242611,78.0,39.0,0.0053253735597676,-0.0117013531544682,0.4
3360,3360,190430,cell0035,cytod,2.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.5
3361,3361,190430,cell0035,cytod,2.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.6
3362,3362,190430,cell0035,cytod,2.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.7
3363,3363,190430,cell0035,cytod,2.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.8
3364,3364,190430,cell0035,cytod,2.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.9
3365,3365,190430,cell0035,cytod,2.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,1.0
3366,3366,190430,cell0035,cytod,3.0,0.0,2.0,0.0,240,5.0,1.25,0.1594485815987373,0.1737441091825041,-0.1451530540149705,25.2,20.4,0.0072225027659686,-0.0082811775099991,0.1431353644259398,-0.1312030504820818,19.2,17.4,0.0080937446270156,-0.0086487557724483,0.05
3367,3367,190430,cell0035,cytod,3.0,0.0,2.0,0.0,240,3.0,0.75,0.2196897208896228,0.2435156001959009,-0.1958638415833447,48.0,28.0,0.0073905228050411,-0.008841728684927,0.192501025601627,-0.1726138356951969,38.0,23.0,0.0088425925734527,-0.0094543591223423,0.1
3368,3368,190430,cell0035,cytod,3.0,0.0,2.0,0.0,240,1.0,0.25,0.3428523635009189,0.4636669447952237,-0.2220377822066142,54.0,147.0,0.0085864249036152,-0.0015104611034463,0.310623221012402,-0.2220377822066142,24.0,147.0,0.01294263420885,-0.0015104611034463,0.2
3369,3369,190430,cell0035,cytod,3.0,0.0,2.0,0.0,240,0.5,0.125,0.4636669447952237,0.4636669447952237,,54.0,,0.0085864249036152,,0.310623221012402,,24.0,,0.01294263420885,,0.3
3370,3370,190430,cell0035,cytod,3.0,0.0,2.0,0.0,240,0.5,0.125,0.4636669447952237,0.4636669447952237,,54.0,,0.0085864249036152,,0.4180557094483297,,48.0,,0.0087094939468402,,0.4
3371,3371,190430,cell0035,cytod,3.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.5
3372,3372,190430,cell0035,cytod,3.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.6
3373,3373,190430,cell0035,cytod,3.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.7
3374,3374,190430,cell0035,cytod,3.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.8
3375,3375,190430,cell0035,cytod,3.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.9
3376,3376,190430,cell0035,cytod,3.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,1.0
3377,3377,190430,cell0035,cytod,4.0,0.0,2.0,0.0,240,3.0,0.75,0.2528928803376955,0.2871038732677988,-0.2186818874075921,42.0,22.0,0.0098625188261373,-0.0090904899297295,0.1941257624697568,-0.0997774635139323,14.0,15.0,0.0128411499065699,-0.0067212670005431,0.05
3378,3378,190430,cell0035,cytod,4.0,0.0,2.0,0.0,240,2.5,0.625,0.2918844209372707,0.2871038732677988,-0.2990552424414785,42.0,27.0,0.0098625188261373,-0.0112217691721018,0.2068721908196803,-0.2990552424414785,18.0,27.0,0.012220083791936,-0.0112217691721018,0.1
3379,3379,190430,cell0035,cytod,4.0,0.0,2.0,0.0,240,1.5,0.375,0.4056771479933306,0.3700581447251078,-0.4769151545297762,51.0,78.0,0.0122688755235147,-0.0061142968529458,0.312411645617749,-0.4248682907948408,36.0,39.0,0.0124573947765926,-0.0108940587383292,0.2
3380,3380,190430,cell0035,cytod,4.0,0.0,2.0,0.0,240,1.5,0.375,0.4056771479933306,0.3700581447251078,-0.4769151545297762,51.0,78.0,0.0122688755235147,-0.0061142968529458,0.3624737351404307,-0.4248682907948408,48.0,39.0,0.0123455537051818,-0.0108940587383292,0.3
3381,3381,190430,cell0035,cytod,4.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.4
3382,3382,190430,cell0035,cytod,4.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.5
3383,3383,190430,cell0035,cytod,4.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.6
3384,3384,190430,cell0035,cytod,4.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.7
3385,3385,190430,cell0035,cytod,4.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.8
3386,3386,190430,cell0035,cytod,4.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.9
3387,3387,190430,cell0035,cytod,4.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,1.0
3388,3388,190430,cell0035,cytod,5.0,0.0,2.0,0.0,240,3.5,0.875,0.2350897413835788,0.2364436735874491,-0.234074292230676,31.0,24.75,0.0088855217533109,-0.0130732511746258,0.0926634085329134,-0.1962505615260877,7.0,12.0,0.0152902657180782,-0.0167337353907055,0.05
3389,3389,190430,cell0035,cytod,5.0,0.0,2.0,0.0,240,3.5,0.875,0.2350897413835788,0.2364436735874491,-0.234074292230676,31.0,24.75,0.0088855217533109,-0.0130732511746258,0.1591097700877539,-0.2305371881699063,22.0,16.5,0.0083643332144906,-0.0144086188156566,0.1
3390,3390,190430,cell0035,cytod,5.0,0.0,2.0,0.0,240,1.5,0.375,0.3884980826770874,0.4692640499354529,-0.3481150990479048,87.0,52.5,0.0053938396544304,-0.006713202211198,0.2372623394363673,-0.3463533142121204,60.0,46.5,0.0039543723239394,-0.0072180917414701,0.2
3391,3391,190430,cell0035,cytod,5.0,0.0,2.0,0.0,240,1.0,0.25,0.4793949710331729,0.4692640499354529,-0.489525892130893,87.0,51.0,0.0053938396544304,-0.0095985469045273,0.4692640499354529,-0.489525892130893,87.0,51.0,0.0053938396544304,-0.0095985469045273,0.3
3392,3392,190430,cell0035,cytod,5.0,0.0,2.0,0.0,240,1.0,0.25,0.4793949710331729,0.4692640499354529,-0.489525892130893,87.0,51.0,0.0053938396544304,-0.0095985469045273,0.4692640499354529,-0.489525892130893,87.0,51.0,0.0053938396544304,-0.0095985469045273,0.4
3393,3393,190430,cell0035,cytod,5.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.5
3394,3394,190430,cell0035,cytod,5.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.6
3395,3395,190430,cell0035,cytod,5.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.7
3396,3396,190430,cell0035,cytod,5.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.8
3397,3397,190430,cell0035,cytod,5.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.9
3398,3398,190430,cell0035,cytod,5.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,1.0
3399,3399,190430,cell0036,cytod,1.0,0.0,3.0,0.0,240,4.5,1.125,0.1925298159451983,0.0936214552450128,-0.2716565045053468,12.0,35.4,0.0080233072203299,-0.0079245019612404,0.0936214552450128,-0.1333431732427129,12.0,17.4,0.0080233072203299,-0.008845484090628,0.05
3400,3400,190430,cell0036,cytod,1.0,0.0,3.0,0.0,240,1.5,0.375,0.4433209028138392,0.1730830034474175,-0.57843985249705,39.0,93.0,0.0044380257294209,-0.0064827186524822,0.1059376863904604,-0.1636474332060589,18.0,18.0,0.0058854270216922,-0.0098797043358065,0.1
3401,3401,190430,cell0036,cytod,1.0,0.0,3.0,0.0,240,0.5,0.125,0.9837967015466824,,-0.9837967015466824,,225.0,,-0.0043724297846519,,-0.5790104648761165,,60.0,,-0.0096501744146019,0.2
3402,3402,190430,cell0036,cytod,1.0,0.0,3.0,0.0,240,0.5,0.125,0.9837967015466824,,-0.9837967015466824,,225.0,,-0.0043724297846519,,-0.5790104648761165,,60.0,,-0.0096501744146019,0.3
3403,3403,190430,cell0036,cytod,1.0,0.0,3.0,0.0,240,0.5,0.125,0.9837967015466824,,-0.9837967015466824,,225.0,,-0.0043724297846519,,-0.5790104648761165,,60.0,,-0.0096501744146019,0.4
3404,3404,190430,cell0036,cytod,1.0,0.0,3.0,0.0,240,0.5,0.125,0.9837967015466824,,-0.9837967015466824,,225.0,,-0.0043724297846519,,-0.5790104648761165,,60.0,,-0.0096501744146019,0.5
3405,3405,190430,cell0036,cytod,1.0,0.0,3.0,0.0,240,0.5,0.125,0.9837967015466824,,-0.9837967015466824,,225.0,,-0.0043724297846519,,-0.772776200524002,,84.0,,-0.0091997166729047,0.6
3406,3406,190430,cell0036,cytod,1.0,0.0,3.0,0.0,240,0.5,0.125,0.9837967015466824,,-0.9837967015466824,,225.0,,-0.0043724297846519,,-0.772776200524002,,84.0,,-0.0091997166729047,0.7
3407,3407,190430,cell0036,cytod,1.0,0.0,3.0,0.0,240,0.5,0.125,0.9837967015466824,,-0.9837967015466824,,225.0,,-0.0043724297846519,,-0.8273752592449477,,156.0,,-0.0053036875592624,0.8
3408,3408,190430,cell0036,cytod,1.0,0.0,3.0,0.0,240,0.5,0.125,0.9837967015466824,,-0.9837967015466824,,225.0,,-0.0043724297846519,,-0.9653934415137608,,216.0,,-0.0044694140810822,0.9
3409,3409,190430,cell0036,cytod,1.0,0.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,1.0
3410,3410,190430,cell0036,cytod,2.0,0.0,3.0,0.0,240,6.0,1.5,0.2459634047367299,0.2133514450024441,-0.2785753644710156,17.5,20.5,0.0142613793559204,-0.0127985393059652,0.1876323213914854,-0.2785753644710156,12.0,20.5,0.0184928512682222,-0.0127985393059652,0.05
3411,3411,190430,cell0036,cytod,2.0,0.0,3.0,0.0,240,6.0,1.5,0.2459634047367299,0.2133514450024441,-0.2785753644710156,17.5,20.5,0.0142613793559204,-0.0127985393059652,0.2133514450024441,-0.2785753644710156,17.5,20.5,0.0142613793559204,-0.0127985393059652,0.1
3412,3412,190430,cell0036,cytod,2.0,0.0,3.0,0.0,240,1.5,0.375,0.5588585011246318,0.5444914116811134,-0.5660420458463908,102.0,49.5,0.0053381510949128,-0.0116018078330407,0.2743446970146659,-0.5570373736234799,33.0,36.0,0.008313475667111,-0.0160276191037978,0.2
3413,3413,190430,cell0036,cytod,2.0,0.0,3.0,0.0,240,1.5,0.375,0.5588585011246318,0.5444914116811134,-0.5660420458463908,102.0,49.5,0.0053381510949128,-0.0116018078330407,0.5444914116811134,-0.5570373736234799,102.0,36.0,0.0053381510949128,-0.0160276191037978,0.3
3414,3414,190430,cell0036,cytod,2.0,0.0,3.0,0.0,240,1.5,0.375,0.5588585011246318,0.5444914116811134,-0.5660420458463908,102.0,49.5,0.0053381510949128,-0.0116018078330407,0.5444914116811134,-0.5570373736234799,102.0,36.0,0.0053381510949128,-0.0160276191037978,0.4
3415,3415,190430,cell0036,cytod,2.0,0.0,3.0,0.0,240,1.5,0.375,0.5588585011246318,0.5444914116811134,-0.5660420458463908,102.0,49.5,0.0053381510949128,-0.0116018078330407,0.5444914116811134,-0.5570373736234799,102.0,36.0,0.0053381510949128,-0.0160276191037978,0.5
3416,3416,190430,cell0036,cytod,2.0,0.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.6
3417,3417,190430,cell0036,cytod,2.0,0.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.7
3418,3418,190430,cell0036,cytod,2.0,0.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.8
3419,3419,190430,cell0036,cytod,2.0,0.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.9
3420,3420,190430,cell0036,cytod,2.0,0.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,1.0
3421,3421,190430,cell0036,cytod,3.0,0.0,3.0,0.0,240,5.5,1.375,0.2063640341993683,0.1210163480725144,-0.2774871059717467,19.8,21.0,0.0080921293998318,-0.0146720609308099,0.0878686443648385,-0.2127104548271124,9.6,16.0,0.0096639663959214,-0.0147579267204304,0.05
3422,3422,190430,cell0036,cytod,3.0,0.0,3.0,0.0,240,3.5,0.875,0.2882091348073168,0.159603841363885,-0.3846631048898907,27.0,36.0,0.0083779376194915,-0.0162868457965017,0.1201293529286473,-0.2801207299130628,17.0,21.0,0.010334664716124,-0.0170930643559751,0.1
3423,3423,190430,cell0036,cytod,3.0,0.0,3.0,0.0,240,1.5,0.375,0.5017013824821202,0.2226316259892262,-0.6412362607285671,39.0,93.0,0.0057085032304929,-0.0073371081926154,0.2072336626915134,-0.3265260929490469,18.0,13.5,0.0115129812606396,-0.0253231665864162,0.2
3424,3424,190430,cell0036,cytod,3.0,0.0,3.0,0.0,240,0.5,0.125,1.059840895467908,,-1.059840895467908,,225.0,,-0.0047104039798573,,-0.4265712467775753,,12.0,,-0.0355476038981312,0.3
3425,3425,190430,cell0036,cytod,3.0,0.0,3.0,0.0,240,0.5,0.125,1.059840895467908,,-1.059840895467908,,225.0,,-0.0047104039798573,,-0.4265712467775753,,12.0,,-0.0355476038981312,0.4
3426,3426,190430,cell0036,cytod,3.0,0.0,3.0,0.0,240,0.5,0.125,1.059840895467908,,-1.059840895467908,,225.0,,-0.0047104039798573,,-0.6295954692942651,,66.0,,-0.0095393252923373,0.5
3427,3427,190430,cell0036,cytod,3.0,0.0,3.0,0.0,240,0.5,0.125,1.059840895467908,,-1.059840895467908,,225.0,,-0.0047104039798573,,-0.6295954692942651,,66.0,,-0.0095393252923373,0.6
3428,3428,190430,cell0036,cytod,3.0,0.0,3.0,0.0,240,0.5,0.125,1.059840895467908,,-1.059840895467908,,225.0,,-0.0047104039798573,,-1.0000552325699716,,84.0,,-0.0119054194353568,0.7
3429,3429,190430,cell0036,cytod,3.0,0.0,3.0,0.0,240,0.5,0.125,1.059840895467908,,-1.059840895467908,,225.0,,-0.0047104039798573,,-1.0000552325699716,,84.0,,-0.0119054194353568,0.8
3430,3430,190430,cell0036,cytod,3.0,0.0,3.0,0.0,240,0.5,0.125,1.059840895467908,,-1.059840895467908,,225.0,,-0.0047104039798573,,-1.0000552325699716,,84.0,,-0.0119054194353568,0.9
3431,3431,190430,cell0036,cytod,3.0,0.0,3.0,0.0,240,0.5,0.125,1.059840895467908,,-1.059840895467908,,225.0,,-0.0047104039798573,,-1.0000552325699716,,84.0,,-0.0119054194353568,1.0
3432,3432,190430,cell0036,cytod,4.0,0.0,3.0,0.0,240,3.5,0.875,0.3884118609853884,0.3157752129066976,-0.4428893470444065,41.0,27.0,0.0078042012684719,-0.0130402433061282,0.2357003158473114,-0.3655329134753089,30.0,18.0,0.0072574687471745,-0.02039103514068,0.05
3433,3433,190430,cell0036,cytod,4.0,0.0,3.0,0.0,240,2.5,0.625,0.5224496421979526,0.4470041153830574,-0.5727466600745494,64.5,34.0,0.0073165220644673,-0.0144249128551722,0.2908849926354107,-0.4696047486490859,37.5,22.0,0.0077736130859449,-0.0242259686345746,0.1
3434,3434,190430,cell0036,cytod,4.0,0.0,3.0,0.0,240,1.5,0.375,0.7487155451212003,0.7109574429530336,-0.7675945962052836,156.0,37.5,0.0045574195061091,-0.0182475398788124,0.2869079600762069,-0.6128817290670883,39.0,19.5,0.0073566143609283,-0.032949123547916,0.2
3435,3435,190430,cell0036,cytod,4.0,0.0,3.0,0.0,240,1.0,0.25,0.984490781249608,0.7109574429530336,-1.2580241195461823,156.0,54.0,0.0045574195061091,-0.0232967429545589,0.3136316039560323,-0.9485983852697918,48.0,18.0,0.006533991749084,-0.0526999102927662,0.3
3436,3436,190430,cell0036,cytod,4.0,0.0,3.0,0.0,240,1.0,0.25,0.984490781249608,0.7109574429530336,-1.2580241195461823,156.0,54.0,0.0045574195061091,-0.0232967429545589,0.5991462055715002,-0.9485983852697918,93.0,18.0,0.0064424323179731,-0.0526999102927662,0.4
3437,3437,190430,cell0036,cytod,4.0,0.0,3.0,0.0,240,1.0,0.25,0.984490781249608,0.7109574429530336,-1.2580241195461823,156.0,54.0,0.0045574195061091,-0.0232967429545589,0.5991462055715002,-0.9485983852697918,93.0,18.0,0.0064424323179731,-0.0526999102927662,0.5
3438,3438,190430,cell0036,cytod,4.0,0.0,3.0,0.0,240,1.0,0.25,0.984490781249608,0.7109574429530336,-1.2580241195461823,156.0,54.0,0.0045574195061091,-0.0232967429545589,0.7109574429530336,-0.9485983852697918,156.0,18.0,0.0045574195061091,-0.0526999102927662,0.6
