,date,neuron,Unnamed: 0,kymograph,frame,time,MT-RFmed,MT-RFstd,MT-RFnb,MT-RFmed_pos,MT-RFstd_pos,MT-RFnb_pos,MT-RFmed_neg,MT-RFstd_neg,MT-RFnb_neg,neurite,manipulation,condition
6930,220506.0,20.0,1165,205,85.0,127.5,-0.0198198198198198,0.0285551869778734,3.0,0.022,,1.0,-0.0262062062062062,0.0090317142421825,2.0,3,late,mut
6931,220506.0,20.0,1164,205,84.0,126.0,-0.0198198198198198,0.0285551869778734,3.0,0.022,,1.0,-0.0262062062062062,0.0090317142421825,2.0,3,late,mut
6932,220506.0,20.0,1163,205,83.0,124.5,-0.0198198198198198,0.0285551869778734,3.0,0.022,,1.0,-0.0262062062062062,0.0090317142421825,2.0,3,late,mut
6933,220506.0,20.0,1162,205,82.0,123.0,-0.0198198198198198,0.0285551869778734,3.0,0.022,,1.0,-0.0262062062062062,0.0090317142421825,2.0,3,late,mut
6934,220506.0,20.0,1161,205,81.0,121.5,-0.0198198198198198,0.0285551869778734,3.0,0.022,,1.0,-0.0262062062062062,0.0090317142421825,2.0,3,late,mut
6935,220506.0,20.0,1160,205,80.0,120.0,-0.0198198198198198,0.0285551869778734,3.0,0.022,,1.0,-0.0262062062062062,0.0090317142421825,2.0,3,late,mut
6936,220506.0,20.0,1159,205,79.0,118.5,-0.0198198198198198,0.0285551869778734,3.0,0.022,,1.0,-0.0262062062062062,0.0090317142421825,2.0,3,early,mut
6937,220506.0,20.0,1158,205,78.0,117.0,-0.0198198198198198,0.0285551869778734,3.0,0.022,,1.0,-0.0262062062062062,0.0090317142421825,2.0,3,early,mut
6938,220506.0,20.0,1157,205,77.0,115.5,-0.0198198198198198,0.0285551869778734,3.0,0.022,,1.0,-0.0262062062062062,0.0090317142421825,2.0,3,early,mut
6939,220506.0,20.0,1156,205,76.0,114.0,-0.0198198198198198,0.0285551869778734,3.0,0.022,,1.0,-0.0262062062062062,0.0090317142421825,2.0,3,early,mut
6940,220506.0,20.0,1155,205,75.0,112.5,-0.0198198198198198,0.0285551869778734,3.0,0.022,,1.0,-0.0262062062062062,0.0090317142421825,2.0,3,early,mut
6941,220506.0,20.0,1154,205,74.0,111.0,-0.0198198198198198,0.0285551869778734,3.0,0.022,,1.0,-0.0262062062062062,0.0090317142421825,2.0,3,early,mut
6942,220506.0,20.0,1153,205,73.0,109.5,-0.0198198198198198,0.0285551869778734,3.0,0.022,,1.0,-0.0262062062062062,0.0090317142421825,2.0,3,early,mut
6943,220506.0,20.0,1152,205,72.0,108.0,-0.0198198198198198,0.0285551869778734,3.0,0.022,,1.0,-0.0262062062062062,0.0090317142421825,2.0,3,early,mut
6944,220506.0,20.0,1151,205,71.0,106.5,-0.0198198198198198,0.0285551869778734,3.0,0.022,,1.0,-0.0262062062062062,0.0090317142421825,2.0,3,early,mut
6945,220506.0,20.0,1150,205,70.0,105.0,-0.0198198198198198,0.0285551869778734,3.0,0.022,,1.0,-0.0262062062062062,0.0090317142421825,2.0,3,early,mut
6946,220506.0,20.0,1148,205,68.0,102.0,0.00109009009009,0.0295710781825941,2.0,0.022,,1.0,-0.0198198198198198,,1.0,3,early,mut
6947,220506.0,20.0,1123,205,31.0,46.5,0.0293333333333333,0.0082610940401671,3.0,0.0293333333333333,0.0082610940401671,3.0,,,,3,before,mut
6948,220506.0,20.0,1122,205,30.0,45.0,0.0293333333333333,0.0082610940401671,3.0,0.0293333333333333,0.0082610940401671,3.0,,,,3,before,mut
6949,220506.0,20.0,1121,205,29.0,43.5,0.0293333333333333,0.0082610940401671,3.0,0.0293333333333333,0.0082610940401671,3.0,,,,3,before,mut
6950,220506.0,20.0,1094,206,91.0,136.5,-0.1368888888888889,0.0414835978296108,2.0,,,,-0.1368888888888889,0.0414835978296108,2.0,2,late,mut
6951,220506.0,20.0,1093,206,90.0,135.0,-0.1368888888888889,0.0414835978296108,2.0,,,,-0.1368888888888889,0.0414835978296108,2.0,2,late,mut
6952,220506.0,20.0,1092,206,89.0,133.5,-0.1368888888888889,0.0414835978296108,2.0,,,,-0.1368888888888889,0.0414835978296108,2.0,2,late,mut
6953,220506.0,20.0,1091,206,88.0,132.0,-0.1368888888888889,0.0414835978296108,2.0,,,,-0.1368888888888889,0.0414835978296108,2.0,2,late,mut
6954,220506.0,20.0,1090,206,87.0,130.5,-0.1368888888888889,0.0414835978296108,2.0,,,,-0.1368888888888889,0.0414835978296108,2.0,2,late,mut
6955,220506.0,20.0,1089,206,86.0,129.0,-0.1368888888888889,0.0414835978296108,2.0,,,,-0.1368888888888889,0.0414835978296108,2.0,2,late,mut
6956,220506.0,20.0,1088,206,85.0,127.5,-0.1368888888888889,0.0414835978296108,2.0,,,,-0.1368888888888889,0.0414835978296108,2.0,2,late,mut
6957,220506.0,20.0,1087,206,84.0,126.0,-0.1368888888888889,0.0414835978296108,2.0,,,,-0.1368888888888889,0.0414835978296108,2.0,2,late,mut
6958,220506.0,20.0,1086,206,83.0,124.5,-0.1368888888888889,0.0414835978296108,2.0,,,,-0.1368888888888889,0.0414835978296108,2.0,2,late,mut
6959,220506.0,20.0,1085,206,82.0,123.0,-0.1368888888888889,0.0414835978296108,2.0,,,,-0.1368888888888889,0.0414835978296108,2.0,2,late,mut
6960,220506.0,20.0,1084,206,81.0,121.5,-0.1368888888888889,0.0414835978296108,2.0,,,,-0.1368888888888889,0.0414835978296108,2.0,2,late,mut
6961,220506.0,20.0,1083,206,80.0,120.0,-0.1368888888888889,0.0414835978296108,2.0,,,,-0.1368888888888889,0.0414835978296108,2.0,2,late,mut
6962,220506.0,20.0,1082,206,79.0,118.5,-0.1368888888888889,0.0414835978296108,2.0,,,,-0.1368888888888889,0.0414835978296108,2.0,2,early,mut
6963,220506.0,20.0,1081,206,78.0,117.0,-0.1368888888888889,0.0414835978296108,2.0,,,,-0.1368888888888889,0.0414835978296108,2.0,2,early,mut
6964,220506.0,20.0,1080,206,77.0,115.5,-0.1368888888888889,0.0414835978296108,2.0,,,,-0.1368888888888889,0.0414835978296108,2.0,2,early,mut
6965,220506.0,20.0,1079,206,76.0,114.0,-0.1368888888888889,0.0414835978296108,2.0,,,,-0.1368888888888889,0.0414835978296108,2.0,2,early,mut
6966,220506.0,20.0,1078,206,75.0,112.5,-0.1075555555555555,,1.0,,,,-0.1075555555555555,,1.0,2,early,mut
6967,220506.0,20.0,1077,206,74.0,111.0,-0.1075555555555555,,1.0,,,,-0.1075555555555555,,1.0,2,early,mut
6968,220506.0,20.0,1076,206,52.0,78.0,-1.3383333333333332,,1.0,,,,-1.3383333333333332,,1.0,2,before,mut
6969,220506.0,20.0,1075,206,51.0,76.5,-1.3383333333333332,,1.0,,,,-1.3383333333333332,,1.0,2,before,mut
6970,220506.0,20.0,1074,206,50.0,75.0,-1.3383333333333332,,1.0,,,,-1.3383333333333332,,1.0,2,before,mut
6971,220506.0,20.0,1095,206,92.0,138.0,-0.1368888888888889,0.0414835978296108,2.0,,,,-0.1368888888888889,0.0414835978296108,2.0,2,late,mut
6972,220506.0,20.0,1096,206,93.0,139.5,-0.1368888888888889,0.0414835978296108,2.0,,,,-0.1368888888888889,0.0414835978296108,2.0,2,late,mut
6973,220506.0,20.0,1097,206,94.0,141.0,-0.1368888888888889,0.0414835978296108,2.0,,,,-0.1368888888888889,0.0414835978296108,2.0,2,late,mut
6974,220506.0,20.0,1098,206,95.0,142.5,-0.1368888888888889,0.0414835978296108,2.0,,,,-0.1368888888888889,0.0414835978296108,2.0,2,late,mut
6975,220506.0,20.0,1120,205,28.0,42.0,0.0293333333333333,0.0082610940401671,3.0,0.0293333333333333,0.0082610940401671,3.0,,,,3,before,mut
6976,220506.0,20.0,1119,205,27.0,40.5,0.0293333333333333,0.0082610940401671,3.0,0.0293333333333333,0.0082610940401671,3.0,,,,3,before,mut
6977,220506.0,20.0,1118,205,26.0,39.0,0.0293333333333333,0.0082610940401671,3.0,0.0293333333333333,0.0082610940401671,3.0,,,,3,before,mut
6978,220506.0,20.0,1117,205,25.0,37.5,0.0293333333333333,0.0082610940401671,3.0,0.0293333333333333,0.0082610940401671,3.0,,,,3,before,mut
6979,220506.0,20.0,1116,205,24.0,36.0,0.0293333333333333,0.0082610940401671,3.0,0.0293333333333333,0.0082610940401671,3.0,,,,3,before,mut
6980,220506.0,20.0,1115,205,23.0,34.5,0.0293333333333333,0.0082610940401671,3.0,0.0293333333333333,0.0082610940401671,3.0,,,,3,before,mut
6981,220506.0,20.0,1114,205,22.0,33.0,0.0293333333333333,0.0082610940401671,3.0,0.0293333333333333,0.0082610940401671,3.0,,,,3,before,mut
6982,220506.0,20.0,1113,205,21.0,31.5,0.0293333333333333,0.0082610940401671,3.0,0.0293333333333333,0.0082610940401671,3.0,,,,3,before,mut
6983,220506.0,20.0,1112,205,20.0,30.0,0.0293333333333333,0.0082610940401671,3.0,0.0293333333333333,0.0082610940401671,3.0,,,,3,before,mut
6984,220506.0,20.0,1111,205,19.0,28.5,0.0183333333333333,,1.0,0.0183333333333333,,1.0,,,,3,before,mut
6985,220506.0,20.0,1171,205,91.0,136.5,-0.0198198198198198,0.0285551869778734,3.0,0.022,,1.0,-0.0262062062062062,0.0090317142421825,2.0,3,late,mut
6986,220506.0,20.0,1110,205,18.0,27.0,0.0183333333333333,,1.0,0.0183333333333333,,1.0,,,,3,before,mut
6987,220506.0,20.0,1108,206,105.0,157.5,-0.1662222222222222,,1.0,,,,-0.1662222222222222,,1.0,2,late,mut
6988,220506.0,20.0,1107,206,104.0,156.0,-0.1662222222222222,,1.0,,,,-0.1662222222222222,,1.0,2,late,mut
6989,220506.0,20.0,1106,206,103.0,154.5,-0.1368888888888889,0.0414835978296108,2.0,,,,-0.1368888888888889,0.0414835978296108,2.0,2,late,mut
6990,220506.0,20.0,1105,206,102.0,153.0,-0.1368888888888889,0.0414835978296108,2.0,,,,-0.1368888888888889,0.0414835978296108,2.0,2,late,mut
6991,220506.0,20.0,1104,206,101.0,151.5,-0.1368888888888889,0.0414835978296108,2.0,,,,-0.1368888888888889,0.0414835978296108,2.0,2,late,mut
6992,220506.0,20.0,1103,206,100.0,150.0,-0.1368888888888889,0.0414835978296108,2.0,,,,-0.1368888888888889,0.0414835978296108,2.0,2,late,mut
6993,220506.0,20.0,1102,206,99.0,148.5,-0.1368888888888889,0.0414835978296108,2.0,,,,-0.1368888888888889,0.0414835978296108,2.0,2,late,mut
6994,220506.0,20.0,1101,206,98.0,147.0,-0.1368888888888889,0.0414835978296108,2.0,,,,-0.1368888888888889,0.0414835978296108,2.0,2,late,mut
6995,220506.0,20.0,1100,206,97.0,145.5,-0.1368888888888889,0.0414835978296108,2.0,,,,-0.1368888888888889,0.0414835978296108,2.0,2,late,mut
6996,220506.0,20.0,1099,206,96.0,144.0,-0.1368888888888889,0.0414835978296108,2.0,,,,-0.1368888888888889,0.0414835978296108,2.0,2,late,mut
6997,220506.0,20.0,1109,205,17.0,25.5,0.0183333333333333,,1.0,0.0183333333333333,,1.0,,,,3,before,mut
6998,220506.0,20.0,1073,206,49.0,73.5,-1.2025,0.1920973422223452,2.0,,,,-1.2025,0.1920973422223452,2.0,2,before,mut
6999,220506.0,20.0,1172,205,92.0,138.0,-0.0198198198198198,0.0285551869778734,3.0,0.022,,1.0,-0.0262062062062062,0.0090317142421825,2.0,3,late,mut
7000,220506.0,20.0,1174,205,94.0,141.0,-0.0198198198198198,0.0285551869778734,3.0,0.022,,1.0,-0.0262062062062062,0.0090317142421825,2.0,3,late,mut
7001,220506.0,20.0,1186,205,106.0,159.0,0.022,,1.0,0.022,,1.0,,,,3,late,mut
7002,220506.0,20.0,1185,205,105.0,157.5,-0.0052962962962962,0.0386027924247767,2.0,0.022,,1.0,-0.0325925925925925,,1.0,3,late,mut
7003,220506.0,20.0,1184,205,104.0,156.0,-0.0052962962962962,0.0386027924247767,2.0,0.022,,1.0,-0.0325925925925925,,1.0,3,late,mut
7004,220506.0,20.0,1183,205,103.0,154.5,-0.0052962962962962,0.0386027924247767,2.0,0.022,,1.0,-0.0325925925925925,,1.0,3,late,mut
7005,220506.0,20.0,1182,205,102.0,153.0,-0.0052962962962962,0.0386027924247767,2.0,0.022,,1.0,-0.0325925925925925,,1.0,3,late,mut
7006,220506.0,20.0,1181,205,101.0,151.5,-0.0198198198198198,0.0285551869778734,3.0,0.022,,1.0,-0.0262062062062062,0.0090317142421825,2.0,3,late,mut
7007,220506.0,20.0,1180,205,100.0,150.0,-0.0198198198198198,0.0285551869778734,3.0,0.022,,1.0,-0.0262062062062062,0.0090317142421825,2.0,3,late,mut
7008,220506.0,20.0,1179,205,99.0,148.5,-0.0198198198198198,0.0285551869778734,3.0,0.022,,1.0,-0.0262062062062062,0.0090317142421825,2.0,3,late,mut
7009,220506.0,20.0,1178,205,98.0,147.0,-0.0198198198198198,0.0285551869778734,3.0,0.022,,1.0,-0.0262062062062062,0.0090317142421825,2.0,3,late,mut
7010,220506.0,20.0,1177,205,97.0,145.5,-0.0198198198198198,0.0285551869778734,3.0,0.022,,1.0,-0.0262062062062062,0.0090317142421825,2.0,3,late,mut
7011,220506.0,20.0,1176,205,96.0,144.0,-0.0198198198198198,0.0285551869778734,3.0,0.022,,1.0,-0.0262062062062062,0.0090317142421825,2.0,3,late,mut
7012,220506.0,20.0,1175,205,95.0,142.5,-0.0198198198198198,0.0285551869778734,3.0,0.022,,1.0,-0.0262062062062062,0.0090317142421825,2.0,3,late,mut
7013,220506.0,20.0,1173,205,93.0,139.5,-0.0198198198198198,0.0285551869778734,3.0,0.022,,1.0,-0.0262062062062062,0.0090317142421825,2.0,3,late,mut
7014,220506.0,20.0,1072,206,48.0,72.0,-1.2025,0.1920973422223452,2.0,,,,-1.2025,0.1920973422223452,2.0,2,before,mut
7015,220506.0,20.0,1070,206,46.0,69.0,-1.2025,0.1920973422223452,2.0,,,,-1.2025,0.1920973422223452,2.0,2,before,mut
7016,220506.0,20.0,943,208,96.0,144.0,-0.0297094017094017,0.0752963406553082,4.0,,,,-0.0297094017094017,0.0752963406553082,4.0,0,late,mut
7017,220506.0,20.0,942,208,95.0,142.5,-0.0297094017094017,0.0752963406553082,4.0,,,,-0.0297094017094017,0.0752963406553082,4.0,0,late,mut
7018,220506.0,20.0,941,208,94.0,141.0,-0.0297094017094017,0.0752963406553082,4.0,,,,-0.0297094017094017,0.0752963406553082,4.0,0,late,mut
7019,220506.0,20.0,940,208,93.0,139.5,-0.0297094017094017,0.0752963406553082,4.0,,,,-0.0297094017094017,0.0752963406553082,4.0,0,late,mut
7020,220506.0,20.0,939,208,92.0,138.0,-0.0297094017094017,0.0752963406553082,4.0,,,,-0.0297094017094017,0.0752963406553082,4.0,0,late,mut
7021,220506.0,20.0,938,208,91.0,136.5,-0.0297094017094017,0.0752963406553082,4.0,,,,-0.0297094017094017,0.0752963406553082,4.0,0,late,mut
7022,220506.0,20.0,937,208,90.0,135.0,-0.0297094017094017,0.0752963406553082,4.0,,,,-0.0297094017094017,0.0752963406553082,4.0,0,late,mut
7023,220506.0,20.0,936,208,89.0,133.5,-0.0297094017094017,0.0752963406553082,4.0,,,,-0.0297094017094017,0.0752963406553082,4.0,0,late,mut
7024,220506.0,20.0,935,208,88.0,132.0,-0.0297094017094017,0.0752963406553082,4.0,,,,-0.0297094017094017,0.0752963406553082,4.0,0,late,mut
7025,220506.0,20.0,934,208,87.0,130.5,-0.0297094017094017,0.0752963406553082,4.0,,,,-0.0297094017094017,0.0752963406553082,4.0,0,late,mut
7026,220506.0,20.0,933,208,86.0,129.0,-0.0297094017094017,0.0752963406553082,4.0,,,,-0.0297094017094017,0.0752963406553082,4.0,0,late,mut
7027,220506.0,20.0,932,208,85.0,127.5,-0.0297094017094017,0.0752963406553082,4.0,,,,-0.0297094017094017,0.0752963406553082,4.0,0,late,mut
7028,220506.0,20.0,931,208,84.0,126.0,-0.0297094017094017,0.0752963406553082,4.0,,,,-0.0297094017094017,0.0752963406553082,4.0,0,late,mut
7029,220506.0,20.0,930,208,83.0,124.5,-0.0297094017094017,0.0752963406553082,4.0,,,,-0.0297094017094017,0.0752963406553082,4.0,0,late,mut
7030,220506.0,20.0,929,208,82.0,123.0,-0.0297094017094017,0.0752963406553082,4.0,,,,-0.0297094017094017,0.0752963406553082,4.0,0,late,mut
7031,220506.0,20.0,928,208,81.0,121.5,-0.0297094017094017,0.0752963406553082,4.0,,,,-0.0297094017094017,0.0752963406553082,4.0,0,late,mut
7032,220506.0,20.0,926,208,79.0,118.5,-0.0297094017094017,0.0177963107345753,4.0,,,,-0.0297094017094017,0.0177963107345753,4.0,0,early,mut
7033,220506.0,20.0,925,208,78.0,117.0,-0.0297094017094017,0.0177963107345753,4.0,,,,-0.0297094017094017,0.0177963107345753,4.0,0,early,mut
7034,220506.0,20.0,924,208,77.0,115.5,-0.0297094017094017,0.0177963107345753,4.0,,,,-0.0297094017094017,0.0177963107345753,4.0,0,early,mut
7035,220506.0,20.0,923,208,76.0,114.0,-0.0297094017094017,0.0177963107345753,4.0,,,,-0.0297094017094017,0.0177963107345753,4.0,0,early,mut
7036,220506.0,20.0,922,208,75.0,112.5,-0.0297094017094017,0.0177963107345753,4.0,,,,-0.0297094017094017,0.0177963107345753,4.0,0,early,mut
7037,220506.0,20.0,944,208,97.0,145.5,-0.0297094017094017,0.0752963406553082,4.0,,,,-0.0297094017094017,0.0752963406553082,4.0,0,late,mut
7038,220506.0,20.0,921,208,74.0,111.0,-0.0297094017094017,0.0177963107345753,4.0,,,,-0.0297094017094017,0.0177963107345753,4.0,0,early,mut
7039,220506.0,20.0,945,208,98.0,147.0,-0.0297094017094017,0.0752963406553082,4.0,,,,-0.0297094017094017,0.0752963406553082,4.0,0,late,mut
7040,220506.0,20.0,947,208,100.0,150.0,-0.0293333333333333,0.0017965261674245,3.0,,,,-0.0293333333333333,0.0017965261674245,3.0,0,late,mut
7041,220506.0,20.0,968,207,11.0,16.5,-0.840888888888889,,1.0,,,,-0.840888888888889,,1.0,1,before,mut
7042,220506.0,20.0,967,207,10.0,15.0,-0.840888888888889,,1.0,,,,-0.840888888888889,,1.0,1,before,mut
7043,220506.0,20.0,966,207,9.0,13.5,-0.840888888888889,,1.0,,,,-0.840888888888889,,1.0,1,before,mut
7044,220506.0,20.0,965,207,8.0,12.0,-0.840888888888889,,1.0,,,,-0.840888888888889,,1.0,1,before,mut
7045,220506.0,20.0,964,207,7.0,10.5,-0.840888888888889,,1.0,,,,-0.840888888888889,,1.0,1,before,mut
7046,220506.0,20.0,963,207,6.0,9.0,-0.840888888888889,,1.0,,,,-0.840888888888889,,1.0,1,before,mut
7047,220506.0,20.0,962,207,5.0,7.5,-0.840888888888889,,1.0,,,,-0.840888888888889,,1.0,1,before,mut
7048,220506.0,20.0,961,207,4.0,6.0,-0.840888888888889,,1.0,,,,-0.840888888888889,,1.0,1,before,mut
7049,220506.0,20.0,960,207,3.0,4.5,-0.840888888888889,,1.0,,,,-0.840888888888889,,1.0,1,before,mut
7050,220506.0,20.0,959,208,112.0,168.0,-0.0293333333333333,,1.0,,,,-0.0293333333333333,,1.0,0,late,mut
7051,220506.0,20.0,958,208,111.0,166.5,-0.0297094017094017,0.0005318409978155,2.0,,,,-0.0297094017094017,0.0005318409978155,2.0,0,late,mut
7052,220506.0,20.0,957,208,110.0,165.0,-0.0297094017094017,0.0005318409978155,2.0,,,,-0.0297094017094017,0.0005318409978155,2.0,0,late,mut
7053,220506.0,20.0,956,208,109.0,163.5,-0.0297094017094017,0.0005318409978155,2.0,,,,-0.0297094017094017,0.0005318409978155,2.0,0,late,mut
7054,220506.0,20.0,955,208,108.0,162.0,-0.0297094017094017,0.0005318409978155,2.0,,,,-0.0297094017094017,0.0005318409978155,2.0,0,late,mut
7055,220506.0,20.0,954,208,107.0,160.5,-0.0293333333333333,0.0017965261674245,3.0,,,,-0.0293333333333333,0.0017965261674245,3.0,0,late,mut
7056,220506.0,20.0,953,208,106.0,159.0,-0.0293333333333333,0.0017965261674245,3.0,,,,-0.0293333333333333,0.0017965261674245,3.0,0,late,mut
7057,220506.0,20.0,952,208,105.0,157.5,-0.0293333333333333,0.0017965261674245,3.0,,,,-0.0293333333333333,0.0017965261674245,3.0,0,late,mut
7058,220506.0,20.0,951,208,104.0,156.0,-0.0293333333333333,0.0017965261674245,3.0,,,,-0.0293333333333333,0.0017965261674245,3.0,0,late,mut
7059,220506.0,20.0,950,208,103.0,154.5,-0.0293333333333333,0.0017965261674245,3.0,,,,-0.0293333333333333,0.0017965261674245,3.0,0,late,mut
7060,220506.0,20.0,949,208,102.0,153.0,-0.0293333333333333,0.0017965261674245,3.0,,,,-0.0293333333333333,0.0017965261674245,3.0,0,late,mut
7061,220506.0,20.0,948,208,101.0,151.5,-0.0293333333333333,0.0017965261674245,3.0,,,,-0.0293333333333333,0.0017965261674245,3.0,0,late,mut
7062,220506.0,20.0,946,208,99.0,148.5,-0.0293333333333333,0.0017965261674245,3.0,,,,-0.0293333333333333,0.0017965261674245,3.0,0,late,mut
7063,220506.0,20.0,920,208,73.0,109.5,-0.0297094017094017,0.0177963107345753,4.0,,,,-0.0297094017094017,0.0177963107345753,4.0,0,early,mut
7064,220506.0,20.0,919,208,72.0,108.0,-0.0293333333333333,0.0209233610358622,3.0,,,,-0.0293333333333333,0.0209233610358622,3.0,0,early,mut
7065,220506.0,20.0,918,208,71.0,106.5,-0.0293333333333333,0.0209233610358622,3.0,,,,-0.0293333333333333,0.0209233610358622,3.0,0,early,mut
7066,220506.0,20.0,891,208,40.0,60.0,-0.5214814814814814,,1.0,,,,-0.5214814814814814,,1.0,0,before,mut
7067,220506.0,20.0,890,208,39.0,58.5,-0.5214814814814814,,1.0,,,,-0.5214814814814814,,1.0,0,before,mut
7068,220506.0,20.0,889,208,36.0,54.0,-1.1855555555555557,,1.0,,,,-1.1855555555555557,,1.0,0,before,mut
7069,220506.0,20.0,888,208,35.0,52.5,-1.1855555555555557,,1.0,,,,-1.1855555555555557,,1.0,0,before,mut
7070,220506.0,20.0,887,208,34.0,51.0,-1.1855555555555557,,1.0,,,,-1.1855555555555557,,1.0,0,before,mut
7071,220506.0,20.0,886,208,33.0,49.5,-0.8014957264957265,0.5431426190191027,2.0,,,,-0.8014957264957265,0.5431426190191027,2.0,0,before,mut
7072,220506.0,20.0,885,208,32.0,48.0,-0.8014957264957265,0.5431426190191027,2.0,,,,-0.8014957264957265,0.5431426190191027,2.0,0,before,mut
7073,220506.0,20.0,884,208,31.0,46.5,-0.8014957264957265,0.5431426190191027,2.0,,,,-0.8014957264957265,0.5431426190191027,2.0,0,before,mut
7074,220506.0,20.0,883,208,30.0,45.0,-0.8014957264957265,0.5431426190191027,2.0,,,,-0.8014957264957265,0.5431426190191027,2.0,0,before,mut
7075,220506.0,20.0,882,208,29.0,43.5,-0.8014957264957265,0.5431426190191027,2.0,,,,-0.8014957264957265,0.5431426190191027,2.0,0,before,mut
7076,220506.0,20.0,881,208,28.0,42.0,-0.8014957264957265,0.5431426190191027,2.0,,,,-0.8014957264957265,0.5431426190191027,2.0,0,before,mut
7077,220506.0,20.0,880,208,27.0,40.5,-0.8014957264957265,0.5431426190191027,2.0,,,,-0.8014957264957265,0.5431426190191027,2.0,0,before,mut
7078,220506.0,20.0,879,208,26.0,39.0,-0.8014957264957265,0.5431426190191027,2.0,,,,-0.8014957264957265,0.5431426190191027,2.0,0,before,mut
7079,220506.0,20.0,878,208,25.0,37.5,-0.5133333333333333,0.4185464616684241,3.0,,,,-0.5133333333333333,0.4185464616684241,3.0,0,before,mut
7080,220506.0,20.0,877,208,24.0,36.0,-0.4653846153846154,0.0678097272214791,2.0,,,,-0.4653846153846154,0.0678097272214791,2.0,0,before,mut
7081,220506.0,20.0,876,208,23.0,34.5,-0.4653846153846154,0.0678097272214791,2.0,,,,-0.4653846153846154,0.0678097272214791,2.0,0,before,mut
7082,220506.0,20.0,875,208,22.0,33.0,-0.4653846153846154,0.0678097272214791,2.0,,,,-0.4653846153846154,0.0678097272214791,2.0,0,before,mut
7083,220506.0,20.0,874,208,21.0,31.5,-0.4653846153846154,0.0678097272214791,2.0,,,,-0.4653846153846154,0.0678097272214791,2.0,0,before,mut
7084,220506.0,20.0,873,208,20.0,30.0,-0.5133333333333333,,1.0,,,,-0.5133333333333333,,1.0,0,before,mut
7085,220506.0,20.0,872,208,19.0,28.5,-0.5133333333333333,,1.0,,,,-0.5133333333333333,,1.0,0,before,mut
7086,220506.0,20.0,871,208,18.0,27.0,-0.5133333333333333,,1.0,,,,-0.5133333333333333,,1.0,0,before,mut
7087,220506.0,20.0,892,208,41.0,61.5,-0.5214814814814814,,1.0,,,,-0.5214814814814814,,1.0,0,before,mut
7088,220506.0,20.0,893,208,42.0,63.0,-0.5214814814814814,,1.0,,,,-0.5214814814814814,,1.0,0,before,mut
7089,220506.0,20.0,894,208,43.0,64.5,-0.5214814814814814,,1.0,,,,-0.5214814814814814,,1.0,0,before,mut
7090,220506.0,20.0,895,208,44.0,66.0,-0.5214814814814814,,1.0,,,,-0.5214814814814814,,1.0,0,before,mut
7091,220506.0,20.0,917,208,70.0,105.0,-0.0293333333333333,0.0209233610358622,3.0,,,,-0.0293333333333333,0.0209233610358622,3.0,0,early,mut
7092,220506.0,20.0,916,208,69.0,103.5,-0.0293333333333333,0.0209233610358622,3.0,,,,-0.0293333333333333,0.0209233610358622,3.0,0,early,mut
7093,220506.0,20.0,915,208,68.0,102.0,-0.0293333333333333,0.0209233610358622,3.0,,,,-0.0293333333333333,0.0209233610358622,3.0,0,early,mut
7094,220506.0,20.0,914,208,67.0,100.5,-0.0454166666666666,0.0265165042944955,2.0,,,,-0.0454166666666666,0.0265165042944955,2.0,0,early,mut
7095,220506.0,20.0,913,208,66.0,99.0,-0.0454166666666666,0.0265165042944955,2.0,,,,-0.0454166666666666,0.0265165042944955,2.0,0,early,mut
7096,220506.0,20.0,912,208,65.0,97.5,-0.0454166666666666,0.0265165042944955,2.0,,,,-0.0454166666666666,0.0265165042944955,2.0,0,early,mut
7097,220506.0,20.0,911,208,64.0,96.0,-0.0454166666666666,0.0265165042944955,2.0,,,,-0.0454166666666666,0.0265165042944955,2.0,0,early,mut
7098,220506.0,20.0,910,208,61.0,91.5,0.1723333333333333,0.015556349186104,2.0,0.1723333333333333,0.015556349186104,2.0,,,,0,between,mut
7099,220506.0,20.0,909,208,60.0,90.0,0.1723333333333333,0.015556349186104,2.0,0.1723333333333333,0.015556349186104,2.0,,,,0,before,mut
7100,220506.0,20.0,908,208,59.0,88.5,0.1723333333333333,0.015556349186104,2.0,0.1723333333333333,0.015556349186104,2.0,,,,0,before,mut
7101,220506.0,20.0,969,207,12.0,18.0,-0.840888888888889,,1.0,,,,-0.840888888888889,,1.0,1,before,mut
7102,220506.0,20.0,907,208,58.0,87.0,0.1723333333333333,0.015556349186104,2.0,0.1723333333333333,0.015556349186104,2.0,,,,0,before,mut
7103,220506.0,20.0,905,208,56.0,84.0,0.1723333333333333,0.015556349186104,2.0,0.1723333333333333,0.015556349186104,2.0,,,,0,before,mut
7104,220506.0,20.0,904,208,55.0,82.5,0.1723333333333333,0.015556349186104,2.0,0.1723333333333333,0.015556349186104,2.0,,,,0,before,mut
7105,220506.0,20.0,903,208,54.0,81.0,0.1723333333333333,0.015556349186104,2.0,0.1723333333333333,0.015556349186104,2.0,,,,0,before,mut
7106,220506.0,20.0,902,208,53.0,79.5,0.1723333333333333,0.015556349186104,2.0,0.1723333333333333,0.015556349186104,2.0,,,,0,before,mut
7107,220506.0,20.0,901,208,52.0,78.0,0.1723333333333333,0.015556349186104,2.0,0.1723333333333333,0.015556349186104,2.0,,,,0,before,mut
7108,220506.0,20.0,900,208,51.0,76.5,0.1833333333333333,,1.0,0.1833333333333333,,1.0,,,,0,before,mut
